,similarity,word1,word2
1740,8.14,незатронутый,впечатление
1741,2.86,незатронутый,бестактно
1742,5.4,притянуть,двигаться
1743,4.6,притянуть,клонить
1744,8.62,респектабельный,авторитетный
1745,7.75,респектабельный,достойный
1746,8.0,воспроизвести,ксерокопия
1747,8.57,воспроизвести,размножать
1748,0.33,шнауцер,гигант
1749,8.5,раздражитель,стимуляция
1750,8.8,астрономический,большой
1751,5.0,микровесы,баланс
1752,7.17,приобщаться,добавить
1753,6.29,непререкаемый,бесспорный
1754,7.71,нелюбящий,нелюбящий
1755,8.0,нелюбящий,нелюбимый
1756,5.5,штемпель,маркер
1757,8.33,штемпель,штамп
1758,7.0,представлять,принести
1759,0.71,представлять,спорить
1760,0.12,повозиться,разворовывать
1761,0.75,повозиться,слабина
1762,0.11,переливать,дышать
1763,1.38,переливать,залить
1764,6.0,обмен,сдвиг
1765,6.5,обмен,торговля
1766,4.75,противолодочный,оборонительный
1767,7.0,не нравиться,отбить
1768,6.0,укоризненный,неблагоприятный
1769,2.8,самостоятельно,работник
1770,8.12,самостоятельно,индивидуалист
1771,5.4,внесудебный,незаконный
1772,9.33,уничтожить,уничтожить
1773,9.78,уничтожить,убить
1774,6.86,заступиться,обсуждать
1775,5.6,постдатёс,следовать
1776,6.71,постдатёс,chronologize
1777,0.0,вести,о
1778,1.62,вести,шалить
1779,0.0,стокер,животный
1780,8.33,церемонный,официальный
1781,6.2,авторство,посвящение
1782,7.6,ослабить,снижение
1783,6.33,ослабить,ослабить
1784,8.44,освежить,регенерировать
1785,7.14,освежить,мыть
1786,5.71,наблюдаться,комментарий
1787,6.83,наблюдаться,открыть
1788,5.43,гидролизат,изменение
1789,5.0,обязывать,поручить
1790,9.25,замена,замещать
1791,6.0,замена,вытеснение
1792,6.38,бенгальский,этнический
1793,8.0,транссексуал,человек
1794,2.0,автоматизировать,изменение
1795,8.5,дилетантский,непрофессиональный
1796,8.2,спонсорство,поддержка
1797,0.75,эжектор,человек
1798,7.62,эжектор,механизм
1799,8.33,перефразирование,рециркулировать
1800,5.5,предварительно собрать,производить
1801,1.71,завораживать,вопрос
1802,8.29,завораживать,интерес
1803,9.44,безрисковой,безопасный
1804,9.0,негорючий,пожаробезопасный
1805,9.0,редкость,дефицит
1806,10.0,длительный,длинный
1807,8.0,светлость,власть
1808,7.38,светлость,название
1809,9.33,точильщик,сэндвич
1810,0.0,точильщик,мудрость
1811,7.25,алгебраический,квадратичный
1812,9.5,конгениальность,приветливость
1813,6.29,конгениальность,совместимость
1814,5.8,порционный,распространять
1815,9.25,пикантность,пряность
1816,3.33,пикантность,качество
1817,9.0,комментировать,примечание
1818,7.86,комментировать,объяснить
1819,5.33,переработка,вернуть
1820,7.67,roosted,поселиться
1821,6.86,roosted,сидеть
1822,1.5,иммобилизировать,бить
1823,3.8,иммобилизировать,удержать
1824,6.2,обещать,объявить
1825,3.75,занятие,государство
1826,3.33,занятие,население
1827,7.17,мобильный,сменный
1828,5.83,угломер,составление
1829,7.5,религиозность,набожность
1830,4.0,религиозность,совестливость
1831,0.44,концерт,поселиться
1832,0.5,концерт,план
1833,5.5,почти выкинут за пределы ринг,отверстие
1834,10.0,пригодных для жизнь,обжитой
1835,8.22,осаждать,атака
1836,5.5,осаждать,бедствие
1837,0.0,независимо,смотреть
1838,0.0,независимо,приз
1839,4.83,посещаемость,частота
1840,8.25,посещаемость,присутствие
1841,0.71,компьютер,эксперт
1842,6.67,компьютер,сервер
1843,5.33,сопутствовать,пастух
1844,0.38,сопутствовать,страдать
1845,8.33,неуместность,неприменимость
1846,8.56,осушать,сухой
1847,5.86,осушать,сохранить
1848,7.17,преобразование,претворить
1849,8.5,преобразование,изменение
1850,6.17,заключённый,интернированный
1851,8.67,соучредитель,спонсор
1852,7.0,неубедительно,неправдоподобно
1853,10.0,неубедительно,неубедительно
1854,8.17,аналогично,похожий
1855,7.12,подогревать,тепло
1856,0.5,поливать,тиша
1857,4.0,поливать,лечить
1858,4.33,увековечить,напомнить
1859,2.33,увековечить,изменение
1860,8.6,невспаханный,необработанный
1861,6.12,синтаксис,система
1862,7.38,синтаксис,структура
1863,7.86,применение,выполнение
1864,7.25,применение,заставить
1865,6.38,бесовский,игривый
1866,8.89,бесовский,зло
1867,7.67,против,группа
1868,7.25,скрыть,маскировка
1869,9.75,повышение,улучшение
1870,7.14,реконструировать,построить
1871,4.2,окопаться,прикручивать
1872,1.75,окопаться,посягательство
1873,9.0,сферический,круглый
1874,5.14,неразумно,нецелесообразный
1875,5.17,лондонец,человек
1876,6.17,предопределённость,решение
1877,6.14,дестабилизация,изменение
1878,7.67,разумный,умеренный
1879,8.33,разумный,рациональный
1880,7.57,керамик,lusterware
1881,2.5,керамик,торговля
1882,8.5,невосторженный,нерешительный
1883,7.0,мужественность,маскулинность
1884,7.0,мужественность,мужественность
1885,7.67,разноголосица,диссонанс
1886,7.86,разноголосица,рознь
1887,8.71,разворовать,уничтожить
1888,9.75,разворовать,воровать
1889,4.86,травести,человек
1890,3.67,травести,гомосечь
1891,5.83,ретракция,движение
1892,8.75,ретракция,вывод
1893,8.78,закрепощать,подчинить
1894,7.57,карбюратор,механический
1895,6.86,проводник,дайвера
1896,6.67,усовершенствовать,идеальный
1897,4.5,стимулировать,подсказать
1898,6.43,стимулировать,ожить
1899,9.11,concurrencies,соглашение
1900,6.83,concurrencies,сотрудничество
1901,5.0,эмульгировать,изменение
1902,0.43,интернационализм,область
1903,3.8,интернационализм,учение
1904,8.12,цилиндрический,округлый
1905,8.0,сексуально,сексуальный
1906,5.2,афгани,иран
1907,0.86,анимализм,учение
1908,3.25,анимализм,диспозиция
1909,6.29,латинист,классик
1910,6.0,панджаби,санскрит
1911,6.83,панджаби,индийский
1912,9.67,истребить,уничтожить
1913,9.88,истребить,убить
1914,2.67,предать,проверить
1915,3.75,соответственно,индивидуальный
1916,0.14,получение,забор
1917,7.0,моноцикл,колесо
1918,7.29,моноцикл,велосипед
1919,8.78,надрезать,вырезать
1920,1.14,надрезать,соединение
1921,0.62,совершенный,будущее
1922,3.4,совершенный,аспект
1923,5.75,обучение,положение
1924,9.78,журналист,репортёр
1925,4.71,полный д,containerful
1926,1.62,непочтительность,зло
1927,7.5,ненавязчивый,со вкус
1928,8.14,неимущий,обездолить
1929,6.6,противодействовать,бороться
1930,8.89,шпион,соглядатай
1931,6.5,исследователь,местах представитель
1932,6.5,проживать,заполнить
1933,8.29,индивидуализировать,различать
1934,4.25,индивидуализировать,изменение
1935,6.5,страхование,страхование
1936,7.14,микрометр,нм
1937,2.83,микрометр,штангенциркуль
1938,8.0,почтовый индекс,адрес
1939,7.29,инкрустировать,пальто
1940,5.83,инкрустировать,украсить
1941,9.22,нерастворенный,нерастаявший
1942,8.12,быстрота,быстрый
1943,2.17,остаток,продать
1944,6.17,остаток,часть
1945,6.14,маргинальность,положение
1946,1.62,беспилотный,беспокоить
1947,7.86,заправляться,топливо
1948,7.29,сайдвиндер,гремучая змея
1949,7.29,сайдвиндер,ракета
1950,7.43,федерализировать,объединяться
1951,7.5,замок,нежелательный
1952,3.0,рождество face,изменение
1953,5.5,упрёк,стук
1954,4.4,персонаж,быть
1955,0.0,персонаж,царапина
1956,10.0,гипотеза,гипотеза
1957,10.0,симметрично,уравновесить
1958,9.78,соблазн,искушение
1959,8.86,соблазн,приглашение
1960,7.43,кайф,есть
1961,8.5,экстрактор,пинцет
1962,7.6,фотограф,папарацци
1963,4.67,перспектива,глаз
1964,6.43,перспектива,точка
1965,5.83,дезинфляция,экономический
1966,5.62,межпланетный,международный
1967,2.0,межпланетный,неустроенный
1968,8.33,трилогия,трио
1969,7.25,отравление,повредить
1970,9.62,отравление,яд
1971,9.0,бобслеист,поплавок
1972,7.29,изобразитель,художник
1973,6.57,неизменный,жёсткий
1974,3.6,неизменный,параметр
1975,6.33,сжимать,стягивать
1976,8.4,сжимать,подавиться
1977,8.71,экстраверсия,общительность
1978,7.86,легкомысленно,поверхностный
1979,7.6,перемонтировать,гора
1980,0.29,перемонтировать,хоп
1981,5.86,богохульствовать,злоупотребление
1982,5.67,дискаунтер,меркантильный
1983,9.33,заключение,сдержанность
1984,8.2,сознание,знать
1985,5.86,сознание,собственна
1986,6.0,веровать,чувствовать
1987,9.75,веровать,верить
1988,7.0,полковой,контроль
1989,5.0,полковой,форма
1990,9.5,разделить,разделить
1991,6.0,разделить,разделить
1992,7.86,устойчивый,продолжить
1993,6.5,стандартизировать,датчик
1994,7.12,стандартизировать,мера
1995,3.8,покрывать,платить
1996,0.22,дьявольски,повар
1997,5.5,дьявольски,противодействовать
1998,5.4,неодобрительный,discountenance
1999,6.57,подпространство,математический
2000,7.67,означать,подразумевать
2001,5.57,означать,экспресс
2002,5.71,наследование,перевод
2003,7.0,наследование,приобретение
2004,7.0,стрельба из лук,спорт
2005,5.2,хватить,служить
2006,8.67,воинственность,враждебность
2007,7.17,плодить,расплод
2008,8.0,желатиновый,толстой
2009,9.75,злодейский,злой
2010,8.25,гармония,соответствие
2011,7.25,гармония,музыка
2012,8.83,необидный,безобидный
2013,3.0,мятежник,молодая
2014,8.4,любознательный,любопытно
2015,8.43,любознательный,вопрошать
2016,3.2,внеземной,гипотетический
2017,5.4,триклинный,моноклинный
2018,9.78,убийца,убийца
2019,9.0,параллелизм,соглашение
2020,7.33,параллелизм,сотрудничество
2021,4.71,исторически,реальный
2022,7.0,нетоксический,антитоксический
2023,6.43,нетоксический,съедобный
2024,5.0,укрепить,мешок с пеский
2025,7.17,укрепить,скреп
2026,7.5,неопровержимый,неоспоримо
2027,7.5,неопровержимый,неоспоримый
2028,6.5,громыхать,звук
2029,6.38,внутригрупповой,очный
2030,8.8,исключительно,чрезвычайный
2031,6.43,неразменный,злой
2032,6.57,неразменный,неконвертируемый
2033,7.71,зажраться,смех
