,similarity,word1,word2
1874,8.63,жаждать,желание
1875,7.24,нападение,бой
1876,2.99,говорить,петь
1877,8.47,снести,разбить
1878,1.33,сказать,делать
1879,0.66,запретить,разрешение
1880,4.81,удар,убить
1881,9.13,отказать,снижение
1882,6.04,откреститься,оставить
1883,4.65,узурпировать,взять
1884,7.64,знать,понять
1885,1.99,петь,танец
1886,6.47,бой,защищать
1887,7.3,дело,бартер
1888,5.81,репрессировать,держать
1889,1.99,кашель,глотать
1890,2.49,пугать,умора
1891,1.33,дать,отрицать
1892,6.34,остановка,запрет
1893,6.47,остановка,воздерживаться
1894,1.16,приобрести,задать
1895,3.49,происходить,открыть
1896,7.8,кричать,умора
1897,7.14,бой,спорить
1898,4.15,свалка,бросить
1899,7.64,подключить,прикрепить
1900,5.31,руб.,пат
1901,5.28,больно,удар
1902,7.64,разрешить,признать
1903,4.15,знать,определить
1904,5.64,подавиться,убить
1905,8.3,развалина,разбить
1906,3.98,правильно,доказать
1907,4.81,взять,получить
1908,5.98,заработать,сделать
1909,2.11,принести,взять
1910,8.47,прильнуть,приласкать
1911,6.31,релиз,простить
1912,6.14,заполнить,залить
1913,9.63,выбрать,выбрать
1914,9.13,выбрать,выбрать
1915,7.14,охота,стрелять
1916,0.17,наслаждаться,ненавидеть
1917,0.66,стенд,колено
1918,6.81,судья,решить
1919,2.99,использовать,злоупотребление
1920,6.31,поцелуй,объятие
1921,7.8,бить,нападение
1922,3.32,хоронить,умереть
1923,1.99,пересилить,борьба
1924,9.13,запрет,запретить
1925,1.16,забыть,знать
1926,2.49,ущипнуть,укус
1927,6.31,стрейч,достигнуть
1928,1.0,победить,разделить
1929,6.64,слушать,слушать
1930,8.45,перетащить,буксировать
1931,1.49,разлив,пить
1932,8.96,игнорировать,пренебрежение
1933,5.31,избежать,пренебрежение
1934,2.99,обертывание,фольга
1935,1.99,нужно,хотеть
1936,0.83,дать,держать
1937,9.63,подражать,мимический
1938,5.48,доказать,убедить
1939,6.81,держать,резерв
1940,7.3,носить,лифт
1941,5.81,снижение,спускаться
1942,6.81,писать,сочинять
1943,5.15,показать,посмотреть
1944,4.48,отдохнуть,сидеть
1945,8.13,создать,дизайн
1946,6.64,построить,создать
1947,5.31,слеза,всхлип
1948,3.65,больно,критиковать
1949,4.81,играть,участие
1950,5.48,убить,разбить
1951,6.97,делать,выполнить
1952,5.81,встряхнуть,вилять
1953,4.48,разлив,всплеск
1954,7.47,собрать,встретиться
1955,6.47,держать,приласкать
1956,9.63,снижение,уменьшить
1957,6.47,поручить,прямая
1958,8.13,советовать,сказать
1959,0.0,разделить,добавить
1960,3.65,блеск,блик
1961,5.48,скольжение,поплавок
1962,6.47,повстанец,бой
1963,1.33,сидеть,прыжок
1964,7.97,оценить,думать
1965,3.65,двигаться,ползать
1966,6.14,комфорт,помочь
1967,9.3,плакать,плакать
1968,4.98,рекомендовать,помочь
1969,5.15,говорить,шёпот
1970,4.32,свечение,сжечь
1971,8.8,аннигилировать,уничтожить
1972,5.64,прорезываться,удар
1973,4.15,сказать,задать
1974,3.15,задать,хотеть
1975,5.64,сенсорный,руб.
1976,3.32,привлечь,как
1977,9.63,извинить,простить
1978,4.15,присутствовать,участие
1979,6.34,дезинтегрировать,ухудшаться
1980,8.63,обнять,объятие
1981,1.16,смотреть,слушать
1982,8.3,захват,захватить
1983,5.31,жаловаться,спорить
1984,3.82,повесить,держать
1985,8.47,узнать,задать
1986,2.82,признать,показать
1987,5.64,ущипнуть,больно
1988,8.8,пауза,ждать
1989,3.49,знать,прогнозировать
1990,6.81,поражение,преодолеть
1991,6.31,встряхнуть,покачивание
1992,5.81,взять,взять
1993,2.32,след,свинец
1994,1.0,слушать,говорить
1995,3.65,использовать,взять
1996,8.63,различаться,изменение
1997,8.13,анализировать,оценить
1998,4.15,запустить,шастать
1999,6.81,достигнуть,получить
2000,0.0,потерять,держать
2001,3.82,спорить,спрос
2002,6.81,хруст,разбить
2003,8.3,перемешать,микс
2004,4.15,достигнуть,понять
2005,0.33,отклонить,взять
2006,5.64,предпочитать,выбрать
2007,0.66,толчок,буксир
2008,4.65,нажать,удар
2009,7.97,мазать,распространение
2010,5.15,авария,снести
2011,4.15,получить,получиться
2012,2.66,сжечь,повар
2013,5.15,стремиться,в excel
2014,3.98,уничтожить,погибнуть
2015,0.5,оставаться,оставить
2016,0.5,слеза,шить
2017,6.14,заниматься,начать
2018,2.82,спускаться,приходить
2019,4.32,пренебрежение,забыть
2020,3.98,верить,понимать
2021,4.65,остановиться,сохранить
2022,3.98,стать,получиться
2023,7.97,понимать,понимать
2024,9.3,сделать,построить
2025,5.89,выветривать,исчезать
2026,2.49,смех,патрон
2027,3.65,сенсорный,достигнуть
2028,6.64,повар,гриль
2029,8.3,смотреть,смотреть
2030,0.0,смех,плакать
2031,6.31,доходность,дать
2032,1.66,взять,отказать
2033,6.64,сказать,объяснить
2034,9.46,умолять,просить
2035,3.15,хотеть,просить
2036,3.82,участие,сказать
2037,9.63,разрешить,разрешение
2038,6.97,прорезываться,лопнуть
2039,0.5,захват,побег
2040,2.82,бить,наскок
2041,2.99,жарить,кипятить
2042,7.14,приехать,приходить
2043,1.66,откреститься,забыть
2044,5.81,захватить,остановка
2045,6.47,запрос,хотеть
2046,6.97,раш,давка
2047,4.81,восхищаться,хотеть
2048,6.47,спасение,помочь
2049,3.65,плакать,волноваться
2050,5.98,остановка,репрессировать
2051,7.64,представьте себ,думать
2052,1.36,контроль,запустить
2053,4.32,попробовать,делать
2054,9.3,тянуть,буксир
2055,8.13,бить,выиграть
2056,1.16,добавить,вычесть
2057,8.47,пересилить,доминировать
2058,5.64,обморок,осень
2059,7.64,понимать,признать
2060,0.5,просить,воровать
2061,7.97,гибкий,согнуть
2062,8.96,плохо обращаться,злоупотребление
2063,5.48,труд,пот
2064,1.49,потерять,конкурировать
2065,6.14,посмотреть,посетить
2066,6.31,снижение,осень
2067,1.0,отход,сохранить
2068,5.89,волноваться,сомневаться
2069,5.64,оставить,шальной
2070,4.81,критиковать,жаловаться
2071,2.82,показать,сказать
2072,6.34,понимать,знать
2073,0.5,присутствовать,мисс
2074,6.81,снижение,отрицать
2075,8.96,связать,галстук
2076,3.62,избежать,неприязнь
2077,7.64,лезть,поход
2078,1.49,осень,прыжок
2079,8.8,как,предпочитать
2080,4.65,смех,насмешка
2081,6.64,показать,прямая
2082,1.16,штамп,собирать
2083,3.98,рекомендовать,как
2084,8.3,бежать,запустить
2085,3.49,одолжить,взять
2086,4.65,критиковать,спорить
2087,3.98,придушить,обнять
2088,3.98,получить,воровать
2089,6.97,поймать,получить
2090,5.98,смотреть,блик
2091,1.83,перемешать,мальков
2092,5.98,говорить,объяснить
2093,3.98,воспринимать,получить
2094,1.83,оставить,прогулка
2095,2.82,снова,повторить
2096,6.47,хлыст,нажать
2097,3.49,оставить,релиз
2098,6.97,погремушка,встряхнуть
2099,8.3,обещать,клясться
2100,4.81,смотреть,прищур
2101,4.98,пить,глотать
2102,5.81,претензия,сказать
2103,4.65,решить,думать
2104,6.64,думать,предположим
2105,4.32,поймать,держать
2106,4.48,уволить,оставить
2107,8.3,чёрточка,запустить
2108,5.81,удалить,выгрузить
2109,4.48,запрос,спрос
2110,5.13,скольжение,слайд
2111,7.14,шить,исправить
2112,5.98,рулить,диск
2113,5.98,отложить,уволить
2114,4.81,поиск,найти
2115,3.82,молиться,задать
2116,6.31,воровать,браконьерствовать
2117,5.81,забыть,уволить
2118,1.16,сочинять,разложить
2119,2.99,утопить,раковина
2120,7.47,поиск,охота
2121,5.98,отделка,решить
2122,7.3,потешить,смех
2123,3.49,помнить,думать
2124,5.98,растить,узнать
2125,3.49,спорить,доказать
2126,5.15,дизайн,украсить
2127,6.64,думать,рассчитать
2128,6.31,запретить,отказать
2129,7.3,сохранить,сохранить
2130,1.99,поймать,бросить
2131,6.31,советовать,учить
2132,5.31,получить,держать
2133,2.16,хлыст,повар
2134,2.49,петь,умора
2135,4.15,танец,качели
2136,5.98,отчаяние,тревога
2137,3.82,качели,повесить
2138,1.99,уволить,толчок
2139,0.5,скрыть,появляться
2140,6.64,провести,платить
2141,2.82,прогулка,следовать
2142,0.5,изменение,оставаться
2143,2.99,отбить,ненавидеть
2144,4.53,корзина,больно
2145,5.31,убедить,просить
2146,4.32,плетение,спин
2147,1.16,помочь,использовать
2148,6.64,раздражать,кляча
2149,4.32,восстановить,заменить
2150,3.49,помочь,беспокойство
2151,7.8,похитить,захват
2152,3.65,хруст,уничтожить
2153,2.32,остановиться,присутствовать
2154,4.98,набор,подготовить
2155,1.66,борьба,больно
2156,4.65,ущипнуть,захватить
2157,8.63,расстроить,обидеть
2158,4.32,выбрать,прогнозировать
2159,1.66,двигаться,клонить
2160,1.16,полоса,перетащить
2161,0.5,найти,исчезать
2162,5.31,сломать,ухудшаться
2163,4.98,путешествие,поход
2164,5.15,орать,жаловаться
2165,9.13,восстановить,исправить
2166,2.16,в excel,диск
2167,1.0,жить,погибнуть
2168,5.98,вьюрок,тянуть
2169,1.66,ущипнуть,чёрточка
2170,4.32,обидеть,досадить
2171,1.49,релиз,взять
2172,5.15,обмен,изменение
2173,3.82,определить,сказать
2174,0.66,слушать,повторить
2175,4.32,умора,писк
2176,2.99,ниже,колено
2177,6.64,отход,ухудшаться
2178,2.66,дать,взять
2179,5.15,сочинять,происходить
2180,1.83,произойти,появляться
2181,1.0,доставить,сохранить
2182,4.81,наклон,предлагать
2183,3.32,звонить,ответ
2184,6.31,хруст,давка
2185,1.66,кашель,зевок
2186,2.99,рециркулировать,использовать
2187,4.65,отказать,неприязнь
2188,3.65,успокоить,руб.
2189,0.33,наказать,повиноваться
2190,4.98,захват,получить
2191,5.15,раздражать,царапина
2192,3.65,ябеда,смотреть
2193,8.3,полагать,предположим
2194,4.15,бить,смесь
2195,1.16,тан,румяный
2196,8.3,изучить,исследование
2197,7.3,добавить,прикрепить
2198,7.47,пунш,удар
2199,7.47,ухудшаться,растворить
2200,3.98,изменение,убедить
2201,5.64,пожинать,процветать
2202,4.83,шлёпать,хлыст
2203,3.65,рассчитать,вычесть
2204,5.13,смотреть,узнать
2205,1.0,винить,простить
2206,1.66,принять,доставить
2207,2.66,стремиться,выжить
2208,4.32,весна,бросать
2209,2.49,защищать,убить
2210,2.57,летать,круиз
2211,0.5,давать,запретить
2212,2.32,дышать,чих
2213,3.32,клонить,исправить
2214,3.47,остановка,предупредить
2215,3.49,диск,травить
2216,4.81,откреститься,пренебрежение
2217,2.82,взрываться,выветривать
2218,0.5,остановка,больно
2219,3.32,урвать,поймать
2220,1.99,надеяться,нужно
2221,0.0,кипятить,заморозить
2222,0.17,уничтожить,искать
2223,3.98,развивать,начать
2224,4.48,дезинтегрировать,сжечь
2225,1.16,прогулка,покачивание
2226,7.8,кричать,рёв
2227,3.82,учить,знать
2228,5.81,поймать,получить
2229,0.5,запах,портить
2230,4.15,прищур,смотреть
2231,3.49,заклинание,определить
2232,2.99,выбрать,хотеть
2233,7.97,изучить,наблюдать
2234,7.85,объект,не согласный
2235,2.49,ненавидеть,обмануть
2236,3.65,винить,насмешка
2237,1.99,умереть,убить
2238,0.33,отрицать,запрос
2239,3.32,напомнить,сказать
2240,5.81,работать,делать
2241,7.3,не,мисс
2242,4.68,раз,обертывание
2243,6.31,заряд,обвинять
2244,3.32,кашель,сопля
2245,8.13,бесить,расстроить
2246,0.5,уничтожить,исправить
2247,5.98,досадить,подразнить
2248,5.31,ненавидеть,отклонить
2249,1.16,плакать,наказать
2250,7.14,снижение,сокращаться
2251,1.0,принять,рекомендовать
2252,0.66,гибкий,отдохнуть
2253,3.15,сдвиг,диск
2254,5.31,разогнать,сеять
2255,6.31,разжёвывать,шлифовать
2256,0.5,путать,помочь
2257,5.31,бой,злоупотребление
2258,0.33,дать,снижение
2259,0.17,оставить,присоединяться
2260,2.66,пугать,прыжок
2261,1.0,винить,толчок
2262,0.5,повесить,осень
2263,5.31,убедить,спорить
2264,4.81,больно,убить
2265,2.16,захват,чейза
2266,0.66,идти,команда
2267,1.81,схватка,изменение
2268,3.65,получить,победить
2269,8.0,купить,приобрести
2270,2.66,впихнуть,удар
2271,4.81,шастать,поиск
2272,7.3,эвакуировать,побег
2273,7.47,смущать,насмешка
2274,5.81,держать,захват
2275,1.81,лечить,наскок
2276,7.47,прикрепить,присоединяться
2277,4.15,сенсорный,толчок
2278,6.31,остановка,заморозить
2279,1.99,оправдать,судья
2280,1.16,свинец,задать
2281,4.48,вкус,глотать
2282,5.48,аванс,добиться
2283,8.3,унизить,насмешка
2284,2.99,задать,напомнить
2285,4.65,насмешка,ненавидеть
2286,5.48,удалить,запрет
2287,0.66,жить,двигаться
2288,4.15,анализировать,определить
2289,5.15,двигаться,схватка
2290,4.07,признаться,говорить
2291,1.33,заморозить,сжечь
2292,3.65,надеяться,полагаться
2293,0.5,отказать,дать
2294,4.15,повесить,осуждать
2295,3.15,бросить,двигаться
2296,3.49,думать,выбрать
2297,0.45,рециркулировать,отход
2298,1.49,портить,труд
2299,6.14,советовать,предупредить
2300,1.83,удар,мисс
2301,3.47,путешествие,приходить
2302,0.33,летать,плавать
2303,4.65,повар,рагу
2304,5.31,бить,триумф
2305,4.65,умора,поругать
2306,4.15,ездить,запустить
2307,1.83,насмешка,заморачиваться
2308,3.15,оскорбление,рипа
2309,1.99,отложить,судья
2310,2.16,лифт,буксировать
2311,4.15,иметь,приобрести
2312,0.17,роба,дать
2313,4.98,определить,набор
2314,5.31,ущипнуть,уколоть
2315,8.63,растить,увеличение
2316,1.83,стать,кажется
2317,0.83,заморачиваться,игнорировать
2318,5.31,идти,диск
2319,7.3,заморачиваться,сорвать
2320,2.99,цель,нажать
2321,0.5,изменение,остановиться
2322,4.15,отстой,глотка
2323,3.15,плетение,двигаться
2324,4.48,воздерживаться,репрессировать
2325,4.32,сдвиг,поворот
2326,4.98,выложить,наклон
2327,3.77,описать,сказать
2328,3.49,попробовать,думать
2329,4.48,оставаться,сохранить
2330,0.66,мыть,носить
2331,6.14,ложь,притворяться
2332,1.99,предлагать,узнать
2333,1.99,посыпать,чёрточка
2334,7.3,рипа,уничтожить
2335,3.32,прямая,помочь
2336,4.48,говорить,предлагать
2337,7.55,сообщить,поручить
2338,1.66,учить,наказать
2339,5.98,подключить,сенсорный
2340,5.64,идти,разогнать
2341,4.48,исправить,набор
2342,2.32,выветривать,портить
2343,3.98,покачивание,сопляк
2344,1.66,капать,осень
2345,0.83,боль,успокоить
2346,8.63,отсоединить,релиз
2347,1.33,запасный,удар
2348,2.82,влиять,больно
2349,1.16,контроль,бартер
2350,3.98,смех,развлекать
2351,3.65,мазать,смесь
2352,4.48,умора,плакать
2353,5.43,результат,произойти
2354,5.64,оснастка,хруст
2355,3.15,исчезать,сокращаться
2356,5.81,экспресс,объяснить
2357,3.98,защитить,держать
2358,4.53,наскок,сюрприз
2359,3.65,быть,присутствовать
2360,4.48,преследование,винить
2361,6.97,признать,ответить
2362,1.83,диск,желание
2363,3.32,удалить,ослабить
2364,3.82,лифт,держать
2365,6.14,набор,выложить
2366,2.57,винить,больно
2367,4.65,контроль,захват
2368,7.3,поднять,рост
2369,4.81,умолять,убедить
2370,5.64,бить,микс
2371,4.32,захватить,выжать
2372,7.3,выветривать,разложить
2373,7.3,бить,шлёпать
2374,7.3,освободить,эвакуировать
2375,1.49,сюрприз,думать
2376,1.66,фольга,крышка
2377,4.48,смотреть,читать
2378,2.99,запах,разложить
2379,2.49,больно,шишка
2380,4.98,капать,растопить
2381,0.66,оставить,появляться
2382,5.15,пожалуйста,развлекать
2383,1.16,ввести,побег
2384,7.97,пересилить,победить
2385,3.65,преодолеть,идти
2386,1.83,идти,ябеда
2387,5.31,доза,храпеть
2388,2.49,верещать,больно
2389,7.3,убедить,взмах
2390,1.83,стрелять,орать
2391,5.48,плавать,всплеск
2392,5.48,исчезать,выветривать
2393,3.32,заряд,идти
2394,4.15,релиз,сток
2395,0.83,оставить,помочь
2396,1.99,кипятить,выпекать
2397,4.15,свисток,звонить
2398,2.57,пятно,отбеливатель
2399,5.64,организовать,набор
2400,2.32,петь,играть
2401,6.47,дать,лечить
2402,5.64,набор,положить
2403,4.32,заниматься,жениться
2404,5.31,держать,медведь
2405,2.72,отрицать,извинить
2406,4.48,притворяться,предположим
2407,3.02,носить,штамм
2408,3.49,защитить,бой
2409,5.31,предупредить,сообщить
2410,6.81,приобрести,найти
2411,1.33,клясться,ложь
2412,4.65,релиз,ослабить
2413,1.83,остановиться,пожалуйста
2414,1.99,мимический,говорить
2415,4.65,блик,взгляд
2416,3.49,пренебрежение,отклонить
2417,2.82,открыть,анализировать
2418,5.98,изобразить,притворяться
2419,3.82,люк,побег
2420,2.16,повторить,понимать
2421,4.15,исчезать,погибнуть
2422,1.0,помочь,задать
2423,0.0,неприязнь,восхищаться
2424,5.58,убедить,предлагать
2425,3.47,растить,жить
2426,6.31,результат,влиять
2427,0.5,привлечь,брезгливость
2428,3.98,толчок,худой
2429,4.98,разогнать,двигаться
2430,0.17,разрешить,опровергнуть
2431,4.83,захватить,получить
2432,1.49,следовать,оставить
2433,1.33,труд,слеза
2434,5.98,аванс,заряд
2435,8.3,разрешить,грант
2436,0.33,найти,схватка
2437,1.99,молиться,общаться
2438,3.49,убить,плохо обращаться
2439,0.66,оставить,поплавок
2440,1.99,признать,сообщить
2441,2.16,ущипнуть,щекотать
2442,5.64,дезинтегрировать,уменьшить
2443,5.81,победить,получить
2444,4.48,обидеть,смущать
2445,2.32,создать,стать
2446,8.3,команда,контроль
2447,6.81,поиск,узнать
2448,5.64,рипа,отсоединить
2449,2.16,нужно,получить
2450,8.13,собирать,получить
2451,6.47,лифт,выбрать
2452,0.0,остановка,спин
2453,4.48,ненавидеть,оскорбление
2454,4.15,спреть,посыпать
2455,5.31,предварительный просмотр,наблюдать
2456,5.81,бой,победить
2457,1.66,поп,стрейч
2458,0.5,поймать,релиз
2459,3.82,отказ,двигаться
2460,3.65,влиять,сенсорный
2461,0.17,остановка,прогулка
2462,0.83,плавать,флаттер
2463,1.49,сохранить,забыть
2464,2.82,пожалуйста,как
2465,3.82,убить,победить
2466,3.15,орать,предупредить
2467,4.32,больно,обмануть
2468,8.13,давка,снести
2469,5.48,идти,исчезать
2470,7.14,уничтожить,убить
2471,1.33,претензия,ложь
2472,2.82,стать,появляться
2473,4.48,говорить,показание
2474,2.66,остановка,гнушаться
2475,4.65,собрать,принести
2476,0.66,идти,продать
2477,5.31,задать,говорить
2478,5.15,убить,снести
2479,5.64,освободить,выселить
2480,6.14,сочинять,дизайн
2481,2.49,спреть,стрелять
2482,4.81,исправить,обновление
2483,1.33,игнорировать,задать
2484,1.16,присоединяться,отложить
2485,2.32,отправить,разогнать
2486,0.5,показание,ложь
2487,5.64,правильно,изменение
2488,0.5,остановка,ускорить
2489,1.66,рамка,заморозить
2490,8.13,жаждать,тосковать
2491,2.99,заминка,галстук
2492,0.17,пятно,удалить
2493,4.65,практика,узнать
2494,1.33,как,подражать
2495,5.48,сток,удалить
2496,4.65,ездить,идти
2497,0.0,забыть,присутствовать
2498,5.48,собрать,взять
2499,3.15,петь,свисток
2500,4.98,рулить,двигаться
2501,2.99,сохранить,получить
2502,3.98,качели,толчок
2503,4.65,отступление,двигаться
2504,5.15,дрожь,заморозить
2505,0.33,исправить,снести
2506,2.82,притворяться,предположим
2507,8.13,задержка,стесняться
2508,4.32,взять,лифт
2509,2.16,погружение,утопить
2510,2.49,ввести,вернуться
2511,3.82,разлив,пятно
2512,7.64,получить,пожинать
2513,3.65,прямая,идти
2514,2.66,принять,хотеть
2515,1.83,замочить,пятно
2516,1.83,запуск,набор
2517,3.15,клонить,дать
2518,1.49,подавиться,галстук
2519,4.98,узнать,приобрести
2520,2.99,молиться,наскок
2521,5.31,добиться,победить
2522,2.16,делать,думать
2523,1.83,вкус,сенсорный
2524,5.81,придумывать,производить
2525,1.33,кажется,верить
2526,2.82,задать,ответить
2527,4.98,кайф,гул
2528,4.32,положить,пересадка
2529,2.16,спускаться,отступление
2530,6.14,эвакуировать,идти
2531,2.82,бросить,кувыркаться
2532,4.32,идти,начать
2533,1.33,дышать,подавиться
2534,3.49,шлепок,удар
2535,4.32,преодолеть,стремиться
2536,5.28,расстроить,оскорбление
2537,6.97,собирать,получить
2538,5.31,признать,согласиться
2539,1.0,винить,признать
2540,1.66,посетить,преследовать
2541,2.49,отложить,идти
2542,2.16,запах,чувствовать
2543,5.64,рипа,буксир
2544,3.98,травить,худой
2545,3.32,осень,выложить
2546,2.32,погибнуть,сжечь
2547,1.99,укус,царапина
2548,4.32,пунш,штамп
2549,1.99,начать,запустить
2550,4.81,свинец,организовать
2551,0.66,держать,вернуться
2552,7.14,достигнуть,получить
2553,2.16,остановка,поворот
2554,1.83,смотреть,доходность
2555,5.73,воровать,захватить
2556,0.83,оставить,встретиться
2557,0.3,уничтожить,сохранить
2558,2.16,пожалуйста,призывать
2559,3.98,отказаться от,деградировать
2560,0.83,вычесть,размножаться
2561,0.17,воровать,вернуться
2562,4.98,игнорировать,отказать
2563,5.64,просыпаться,проснуться
2564,6.64,развивать,придумывать
2565,2.16,использовать,уменьшить
2566,1.0,получить,добиться
2567,4.65,лопнуть,взрывать
2568,5.64,отдельно,дрейф
2569,0.66,сидеть,танец
2570,4.15,откреститься,игнорировать
2571,0.33,задержка,спешить
2572,6.64,выбрать,собрать
2573,4.98,плетение,сделать
2574,2.66,лифт,оценить
2575,4.48,двигаться,скользить
2576,0.66,проснуться,храпеть
2577,2.66,отказаться от,репрессировать
2578,5.98,дрейф,исчезать
2579,1.99,принести,отправить
2580,5.31,встретиться,присоединяться
2581,3.98,расстроить,отбить
2582,6.64,волноваться,отчаяние
2583,0.83,собрать,оставить
2584,1.66,отделка,погибнуть
2585,2.66,нужно,стремиться
2586,1.66,простить,умолять
2587,4.81,мочить,залить
2588,1.16,погибнуть,процветать
2589,1.83,плавать,запустить
2590,2.66,пожинать,сделать
2591,2.99,делать,стать
2592,1.33,наказать,отказаться от
2593,0.17,потерять,заработать
2594,2.99,кипятить,сжечь
2595,5.98,наблюдать,анализировать
2596,2.32,просить,взрывать
2597,6.64,бить,пересилить
2598,3.47,ввести,признать
2599,4.48,обидеть,беспокоить
2600,1.33,уничтожить,придумывать
2601,4.65,шлифовать,руб.
2602,5.15,больно,унизить
2603,3.32,оставить,пропустить
2604,4.48,оставить,игнорировать
2605,2.32,держать,тянуть
2606,7.97,команда,поручить
2607,2.32,орать,говорить
2608,1.0,флаттер,удар
2609,5.89,полоскать,флёша
2610,6.14,придушить,завалить
2611,8.63,буксировать,буксировать
2612,2.99,иметь,получить
2613,3.49,галстук,плетение
2614,4.65,посмотреть,путешествие
2615,3.15,корзина,держать
2616,6.97,вдыхать,запах
2617,3.15,объяснить,заклинание
2618,2.82,знать,обновление
2619,5.64,оставить,пренебрежение
2620,6.47,проверить,наблюдать
2621,1.83,сделать,разрешить
2622,0.0,доставить,стенд
2623,3.15,обнять,пат
2624,3.65,пахать,нажать
2625,7.14,изучить,анализировать
2626,3.15,достигнуть,держать
2627,1.21,остановка,помочь
2628,5.31,петь,чирикать
2629,2.99,верить,чувствовать
2630,7.3,сообщить,адрес
2631,1.49,защитить,убить
2632,4.65,заряд,выселить
2633,3.15,простить,понимать
2634,2.32,помочь,зависеть
2635,1.0,отдельно,прикрепить
2636,1.66,бросить,использовать
2637,6.31,рассчитать,решить
2638,0.5,остановиться,исчезать
2639,2.49,отказаться от,сказать
2640,5.31,понять,взять
2641,0.83,качели,осень
2642,7.97,триумф,победить
2643,8.47,сообщить,объявить
2644,4.65,граф,оценить
2645,6.97,взять,пожинать
2646,2.16,забыть,преодолеть
2647,1.99,потешить,удивлять
2648,3.65,не,снижение
2649,1.83,знать,предлагать
2650,3.49,двигаться,удалить
2651,4.15,сохранить,получить
2652,1.33,показать,смотреть
2653,2.82,говорить,умора
2654,4.48,отказать,запретить
2655,4.65,кажется,притворяться
2656,6.31,чувствовать,экспресс
2657,6.97,работать,выполнять
2658,5.48,деградировать,ненавидеть
2659,3.15,критиковать,замечание
2660,5.64,автошина,завалить
2661,2.32,посетить,говорить
2662,0.66,сжечь,придушить
2663,5.81,уничтожить,ухудшаться
2664,6.47,бить,наказать
2665,6.81,дрейф,поток
2666,1.83,попытка,идти
2667,0.0,убить,смотреть
2668,4.48,идти,подняться
2669,2.66,набирать,взять
2670,8.13,травить,избежать
2671,1.99,мимический,смотреть
2672,1.0,верещать,ложь
2673,3.49,авария,осень
2674,2.82,буксировать,взять
2675,0.5,избрать,отклонить
2676,6.31,сказать,замечание
2677,1.0,пунш,рассчитать
2678,0.66,выиграть,борьба
2679,1.36,винить,извинить
2680,4.48,дело,продать
2681,5.15,понимать,решить
2682,1.16,разрешить,отказать
2683,3.49,контроль,остановка
2684,5.31,приобрести,воровать
2685,7.97,ответить,сказать
2686,4.98,беспокоить,просыпаться
2687,5.81,захватить,снасть
2688,3.82,преследовать,оставаться
2689,5.48,доказать,решить
2690,6.14,добиться,заработать
2691,3.15,сохранить,получить
2692,3.17,сенсорный,ущипнуть
2693,1.49,согнуть,встряхнуть
2694,0.66,загипнотизировать,помнить
2695,1.33,тревога,сюрприз
2696,7.64,думать,подозревать
2697,5.81,флёша,сток
2698,0.17,пятно,мыть
2699,0.5,поставка,отрицать
2700,4.48,присоединяться,жениться
2701,2.99,бой,труд
2702,2.66,сохранить,заработать
2703,5.64,спрос,взять
2704,5.48,пить,отстой
2705,1.83,бродить,потерять
2706,4.48,взрывать,давка
2707,6.31,отказаться от,неприязнь
2708,5.31,запуск,отправить
2709,1.66,спин,танец
2710,8.47,слеза,сплит
2711,4.48,создать,ничья
2712,0.66,клонить,оставить
2713,2.99,предположим,верить
2714,3.47,шишка,авария
2715,0.66,пугать,смех
2716,0.66,умолять,помочь
2717,4.65,в excel,свинец
2718,4.81,путать,размытость
2719,7.8,учить,объяснить
2720,1.83,взять,освободить
2721,1.66,пожинать,прыжок
2722,2.49,нужно,использовать
2723,3.15,вернуться,приехать
2724,4.48,хлебать,глотать
2725,0.66,дизайн,награда
2726,3.65,следовать,идти
2727,4.81,утопить,убить
2728,2.82,забыть,отрицать
2729,0.5,помочь,отказать
2730,6.47,достигнуть,стремиться
2731,3.32,проступь,поплавок
2732,5.64,уничтожить,больно
2733,3.98,поймать,найти
2734,2.66,продать,предлагать
2735,6.14,говорить,объявить
2736,2.66,депозит,скольжение
2737,1.0,играть,набор
2738,3.15,отказаться от,оскорбление
2739,3.49,раздражать,руб.
2740,3.98,подразнить,больно
2741,5.98,погибнуть,голодать
2742,4.65,прикрепить,исправить
2743,1.49,верещать,сопляк
2744,0.83,существовать,погибнуть
2745,5.31,поток,идти
2746,5.48,оставить,гнушаться
2747,0.33,забыть,думать
2748,4.15,опровергнуть,отрицать
2749,4.48,заниматься,встретиться
2750,6.64,ниже,уменьшить
2751,3.49,проступь,двигаться
2752,2.82,узнать,сохранить
2753,5.48,уточнить,повторить
2754,7.47,отступление,побег
2755,5.48,призывать,рекомендовать
2756,3.47,делать,повиноваться
2757,1.16,чувствовать,вкус
2758,5.48,пасти,шастать
2759,4.65,досадить,брезгливость
2760,5.81,придумывать,происходить
2761,2.66,использовать,отход
2762,3.65,простить,грант
2763,1.83,мыть,исчезать
2764,4.23,пересадка,изменение
2765,9.3,исправить,ремонт
2766,2.16,убедить,выиграть
2767,4.65,мыть,спреть
2768,5.31,собирать,организовать
2769,6.31,нажать,авария
2770,5.81,репрессировать,закрыть
2771,8.13,разбить,обломок
2772,3.49,летать,бежать
2773,7.47,выбрать,определить
2774,6.31,получить,принять
2775,5.48,эвакуировать,удалить
2776,1.49,носить,удалить
2777,2.16,дать,выгрузить
2778,1.83,ложь,оправдать
