,similarity,word1,word2
1375,27.0,коттедж-наш,сад-наш
1376,27.0,день-наука,погода-наш
1377,27.0,амфибия-наш,насекомое-наш
1378,27.0,едят-в,сладкий-джей
1379,27.0,беременных-джей,раунд-наш
1380,27.0,коричневый-джей,перышко-наш
1381,27.0,кровать-наш,сидеть-в
1382,27.0,велосипед-наука,ралли-наука
1383,27.0,апартаменты-наш,патио-наука
1384,27.0,приготовления пищи-наш,десертные-наука
1385,27.0,лиля-наш,фиолетовый-джей
1386,27.0,кухня-наш,патио-наука
1387,27.0,линия-наш,метро-н
1388,27.0,завтрак-n,номер-наш
1389,27.0,галл-наш,гад-наш
1390,27.0,грязно-джей,рыжевато-джей
1391,27.0,ванна-наш,спальня-наш
1392,27.0,коттедж-наш,патио-наука
1393,27.0,мисти-джей,солнце-наш
1394,27.0,группа-наш,металл-наука
1395,27.0,скайлайна-наука,высокий-джей
1396,27.0,ягодка-наш,листва-наш
1397,27.0,мухомор-наш,салат-наш
1398,27.0,отказаться от-век,солдат-наука
1399,27.0,ванна-наш,кухня-наш
1400,27.0,сидеть-в,стопа-век
1401,27.0,открытый-джей,плавание-наш
1402,27.0,разруха-наш,камень-наш
1403,27.0,дометр-наука,тротуар-наш
1404,27.0,осень-век,стопа-век
1405,27.0,облако-наш,пульсация-наш
1406,27.0,клифф-наш,пейзажи-наш
1407,27.0,салат-наш,клубнично-наш
1408,27.0,погост-наш,разруха-наш
1409,27.0,перца-наш,помидор-наука
1410,27.0,линия-наш,метро-н
1411,27.0,птица-наш,дикий-джей
1412,27.0,хилла-наука,дорожно-наука
1413,27.0,клифф-наш,гавань-наш
1414,27.0,одежда-наш,сексуально-джей
1415,27.0,бейсбол-наш,клуб-наш
1416,27.0,лепесток-наш,фиолетовый-джей
1417,27.0,ошейник-наш,юбка-наш
1418,27.0,коттедж-наш,сон-век
1419,27.0,матч-наш,раунд-наш
1420,27.0,кухня-наш,лестница-наш
1421,27.0,церковь-наш,погост-наш
1422,27.0,маяк-наш,стены-наш
1423,27.0,кухня-наш,сидеть-в
1424,27.0,рассвет-наш,весна-наш
1425,27.0,горяч-джей,весна-наш
1426,27.0,цветок-наш,погода-наш
1427,27.0,ребёнка-наука,веселье-наш
1428,27.0,вечер-наш,прогулка-век
1429,27.0,клифф-наш,море-наш
1430,27.0,холодно-джей,мист-наш
1431,27.0,станции-наш,театр-наш
1432,27.0,сумрак-наш,мисти-джей
1433,27.0,друг-наш,леди-наука
1434,26.0,горы-наш,море-наш
1435,26.0,эскалатор-наш,метро-н
1436,26.0,жить-в,старый-джей
1437,26.0,друг-наш,парень-наш
1438,26.0,театр-наш,тв-наш
1439,26.0,потолок-наш,кухня-наш
1440,26.0,природа-наш,снеговик-наш
1441,26.0,монета-наш,авиабилет-наука
1442,26.0,самогод-наука,парусно-наш
1443,26.0,море-наш,раковина-век
1444,26.0,скамейка-наш,дощатый-наш
1445,26.0,счастливый-джей,поцелуй-наш
1446,26.0,ванна-наш,кровать-наш
1447,26.0,ресторана-наука,шопинга-наука
1448,26.0,кинолог-джей,работать-в
1449,26.0,ланч-наш,сидеть-в
1450,26.0,автобусы-наука,железнодорожные-наш
1451,26.0,лягушка-наш,тропический-джей
1452,26.0,ванная комната-наш,кровать-наш
1453,26.0,гусь-наш,волк-наш
1454,26.0,счастливый-джей,мама-наш
1455,26.0,черно-джей,краска-век
1456,26.0,глиттер-век,пейзажи-наш
1457,26.0,говядина-наш,салат-наш
1458,26.0,строительство-наш,центр город-джей
1459,26.0,парковка-наш,метро-джей
1460,26.0,парк-наш,скейт-наш
1461,26.0,апартаменты-наш,пул-наш
1462,26.0,наводнение-наш,линия-наш
1463,26.0,мрамор-наш,стены-наш
1464,26.0,колибри-наука,тропический-джей
1465,26.0,дворец-наш,разруха-наш
1466,26.0,панда-наука,свиньи-наш
1467,26.0,мороз-наш,оттенок-наш
1468,26.0,вишни-наш,сладкий-джей
1469,26.0,морковно-наш,плоды-наш
1470,26.0,кирпич-наш,небоскреб-наука
1471,26.0,коллаж-наш,скульптура-наш
1472,26.0,плоды-наш,картофель-наш
1473,26.0,серый-джей,полоса-наш
1474,26.0,патио-наука,номер-наш
1475,26.0,веселье-наш,сексуально-джей
1476,26.0,синий-джей,ткань-наш
1477,26.0,парень-наш,сексуально-джей
1478,26.0,гитара-наш,трек-наш
1479,26.0,мисти-джей,пейзажи-наш
1480,26.0,кухня-наш,крыльцо-наш
1481,26.0,сладкий-джей,вино-наш
1482,26.0,милый-джей,парень-наш
1483,26.0,спальня-наш,отдохнуть-в
1484,26.0,колибри-наука,насекомое-наш
1485,26.0,хилла-наука,горизонт-наш
1486,26.0,говядина-наш,перца-наш
1487,26.0,руки-наш,оставить-в
1488,26.0,говядина-наш,олень-наш
1489,26.0,лягушка-наш,кита-наш
1490,26.0,ярко-джей,оттенок-наш
1491,26.0,приготовления пищи-наш,замороженные-джей
1492,26.0,фестиваль-наш,ворота-наш
1493,25.0,интерьер-наука,объект-наш
1494,25.0,ванная комната-наш,сидеть-в
1495,25.0,дым-наш,солнце-наш
1496,25.0,вязание-наш,ювелирные изделия-наш
1497,25.0,архитектурно-наука,скайлайна-наука
1498,25.0,холодно-джей,лужа-наш
1499,25.0,размытость-век,глаз-наука
1500,25.0,парень-наш,сон-век
1501,25.0,бейсбол-наш,рубашка-наш
1502,25.0,амфибия-наш,пеликан-наш
1503,25.0,оттенок-наш,фиолетово-наш
1504,25.0,зеленый-джей,оттенок-наш
1505,25.0,вечер-наш,солнечный-джей
1506,25.0,синий-джей,полоса-наш
1507,25.0,патио-наука,лестница-наш
1508,25.0,лужа-наш,улица-наш
1509,25.0,глаз-наука,улыбка-наш
1510,25.0,кинолог-джей,лизнуть-в
1511,25.0,наряд-наш,панкандидат-наука
1512,25.0,стрекоза-наш,гад-наш
1513,25.0,мист-наш,солнце-наш
1514,25.0,замок-наука,разруха-наш
1515,25.0,ангела-наука,скульптура-наш
1516,25.0,бутон-наш,плющ-наш
1517,25.0,курицу-наш,млекопитающее-наш
1518,25.0,семейные-наш,жить-в
1519,25.0,морковно-наш,подсолнух-наш
1520,25.0,интерьер-наука,лестница-наш
1521,25.0,ремесло-наука,игры-наш
1522,25.0,долина-наука,деревня-наука
1523,25.0,коричневый-джей,галл-наш
1524,25.0,украшение-наш,тюльпан-наш
1525,25.0,бутон-наш,розовый-джей
1526,25.0,десертные-наука,оранжевый-джей
1527,25.0,млекопитающее-наш,гад-наш
1528,25.0,милый-джей,сексуально-джей
1529,25.0,отдохнуть-в,пейзажи-наш
1530,25.0,синий-джей,ярко-джей
1531,25.0,холодно-джей,мисти-джей
1532,25.0,пола-наука,небоскреб-наука
1533,25.0,коста-наука,долина-наука
1534,25.0,потолок-наш,лестница-наш
1535,25.0,пара-н,жить-в
1536,25.0,красно-джей,полоса-наш
1537,25.0,петя-век,записи ть
1538,25.0,повесить-в,стенд-век
1539,25.0,мясо-наш,перца-наш
1540,25.0,насекомое-наш,млекопитающее-наш
1541,25.0,трек-наш,винил-наш
1542,25.0,шоу-наука,эскиз-наш
1543,25.0,одежда-наш,милый-джей
1544,25.0,гавань-наш,раковина-век
1545,25.0,чувак-наш,сексуально-джей
1546,25.0,синий-джей,оттенок-наш
1547,25.0,сад-наш,дом-n
1548,25.0,кран-наш,дикий-джей
1549,24.0,чувствовать себя-в,разрыв-наш
1550,24.0,барин-наука,отдохнуть-в
1551,24.0,завтрак-n,сон-век
1552,24.0,берег-наш,долина-наука
1553,24.0,амфибия-наш,дикий-джей
1554,24.0,двери-наш,кухня-наш
1555,24.0,сексуально-джей,улыбка-наш
1556,24.0,полоса-наш,бело-джей
1557,24.0,семейные-наш,мужчина-наш
1558,24.0,колибри-наука,млекопитающее-наш
1559,24.0,амфибия-наш,стрекоза-наш
1560,24.0,рисунок-наука,желтый-джей
1561,24.0,счастливый-джей,время-наш
1562,24.0,линия-наш,улица-наш
1563,24.0,черно-джей,юбка-наш
1564,24.0,крыльцо-наш,стены-наш
1565,24.0,падени-век,повесить-в
1566,24.0,мист-наш,солнечный-джей
1567,24.0,перца-наш,клубнично-наш
1568,24.0,разруха-наш,скайлайна-наука
1569,24.0,ню-джей,живопись-наш
1570,24.0,динер-наш,патио-наука
1571,24.0,мост-наш,форд-наш
1572,24.0,блондинка-джей,милый-джей
1573,24.0,утро-наш,погода-наш
1574,24.0,платье-наш,матч-наш
1575,24.0,грибок-наш,руст-наш
1576,24.0,полоса-наш,желтый-джей
1577,24.0,часовня-наш,башня-наш
1578,24.0,перышко-наш,дикий-джей
1579,24.0,торт-наш,рождество-наш
1580,24.0,ярко-джей,малина-наш
1581,24.0,гавань-наш,раковина-век
1582,24.0,шавка-наш,сова-наш
1583,24.0,дейзи-наука,фиолетовый-джей
1584,24.0,мороз-наш,траву-наш
1585,24.0,синий-джей,рубашка-наш
1586,24.0,пост-ть,вид-наш
1587,24.0,ястреб-наш,млекопитающее-наш
1588,24.0,сад-наш,кухня-наш
1589,24.0,ярко-джей,фиолетовый-джей
1590,24.0,милый-джей,стрижка-наш
1591,24.0,ястреб-наш,гад-наш
1592,24.0,веселье-наш,лий-наш
1593,24.0,снег-наш,солнце-наш
1594,24.0,блум-наш,фиолетовый-джей
1595,24.0,семейные-наш,женщина-дж
1596,24.0,оранжевый-джей,салат-наш
1597,24.0,архитектурно-наука,оттенок-наш
1598,24.0,спальня-наш,лестница-наш
1599,24.0,хилла-наука,город-наш
1600,24.0,хлеб-наш,десертные-наука
1601,24.0,собор-наш,шаг-наш
1602,24.0,спальня-наш,лестница-наш
1603,24.0,берег-наш,город-наш
1604,24.0,скамейка-наш,игры-наш
1605,24.0,мист-наш,солнечный свет-наш
1606,24.0,фонтан-наш,мрамор-наш
1607,24.0,макияж-наш,рефлексия-наука
1608,24.0,коктейль-наш,отдохнуть-в
1609,24.0,эскиз-наш,текстура-наш
1610,24.0,олень-наш,слон-наш
1611,24.0,кровать-наш,потолок-наш
1612,24.0,вечер-наш,отдохнуть-в
1613,24.0,ягодка-наш,плющ-наш
1614,24.0,разруха-наш,деревня-наука
1615,24.0,кафе-плата,улица-наш
1616,24.0,палма-наука,прутик-наш
1617,24.0,мороз-наш,весна-наш
1618,24.0,дейзи-наука,розовый-джей
1619,24.0,грязно-джей,руки-наш
1620,24.0,арки-наш,стены-наш
1621,24.0,крыльцо-наш,номер-наш
1622,24.0,коттедж-наш,пейзажи-наш
1623,24.0,плоды-наш,мясо-наш
1624,24.0,милый-джей,улыбка-наш
1625,24.0,ванна-наш,пола-наука
1626,24.0,старый-джей,город-наш
1627,24.0,юбка-наш,бело-джей
1628,23.0,глиттер-век,мисти-джей
1629,23.0,пожарно-наш,песчано-наш
1630,23.0,сидеть-в,лестница-наш
1631,23.0,синий-джей,темно-джей
1632,23.0,гвоздь-наш,рыжевато-джей
1633,23.0,потолок-наш,мрамор-наш
1634,23.0,корзина-наш,ужин-наш
1635,23.0,карта-наш,участник-наш
1636,23.0,ярко-джей,листва-наш
1637,23.0,холодно-джей,капельно-в
1638,23.0,баранина-наш,снег-наш
1639,23.0,кафе-плата,отдохнуть-в
1640,23.0,собор-наш,разруха-наш
1641,23.0,хилла-наука,ривера-наука
1642,23.0,друг-наш,ночь-наш
1643,23.0,оранжевый-джей,оттенок-наш
1644,23.0,жить-в,мужчина-наш
1645,23.0,кофе-наука,ланч-наш
1646,23.0,ключ-j ть,дворец-наш
1647,23.0,магазин n,шоу-наука
1648,23.0,бургера-наука,десертные-наука
1649,23.0,утро-наш,отдохнуть-в
1650,23.0,ремесло-наука,примечание-наш
1651,23.0,десертные-наука,сэндвич-наш
1652,23.0,грязно-джей,чувствовать себя-в
1653,23.0,пиво-наш,патио-наука
1654,23.0,едят-в,замороженные-джей
1655,23.0,кирпич-наш,крыльцо-наш
1656,23.0,потолок-наш,двери-наш
1657,23.0,олень-наш,насекомое-наш
1658,23.0,счастливый-джей,дома-наука
1659,23.0,рок-наш,трек-наш
1660,23.0,след-наш,плитка-наш
1661,23.0,выставки-наш,работа-наш
1662,23.0,сити-наш,лампы-наш
1663,23.0,милый-джей,леди-наука
1664,23.0,оттенок-наш,бело-джей
1665,23.0,красота-наш,орхидея-наш
1666,23.0,колибри-наука,грызун-наш
1667,23.0,стрижка-наш,сексуально-джей
1668,23.0,арки-наш,б-джей
1669,23.0,аэропортугальский-наш,асфальто-наука
1670,23.0,воздух-наш,дью-наш
1671,23.0,беременность-наш,сидеть-в
1672,23.0,мороз-наш,завода-наука
1673,23.0,фореста-наука,колибри-наука
1674,23.0,поцелуй-наш,улыбка-наш
1675,23.0,едят-в,кролик-наш
1676,23.0,осенне-наш,оттенок-наш
1677,23.0,парень-наш,ребёнка-наука
1678,23.0,осень-век,любовь-наш
1679,23.0,дуб-наш,роза-наш
1680,23.0,сити-наш,феиэрверк-наш
1681,23.0,баранина-наш,мать-наш
1682,23.0,конусно-наш,алмаз-наш
1683,23.0,б-джей,школа-наш
1684,23.0,пейзажи-наш,эскиз-наш
1685,23.0,лицо-наш,парень-наш
1686,23.0,пейзажи-наш,берег-наш
1687,23.0,дейзи-наука,надгробие-наш
1688,23.0,поле-наш,небоскреб-наука
1689,23.0,кожа-наш,веревка-наш
1690,23.0,раковина-век,закат-наука
1691,23.0,амфибия-наш,коричневый-джей
1692,23.0,вечер-наш,мисти-джей
1693,23.0,миниатюрный-джей,живопись-наш
1694,23.0,десертные-наука,вино-наш
1695,23.0,листва-наш,высокий-джей
1696,23.0,вечер-наш,ланч-наш
1697,23.0,темно-джей,оранжевый-джей
1698,23.0,десертные-наука,ланч-наш
1699,23.0,мисти-джей,горы-наш
1700,23.0,мальчик-наш,руки-наш
1701,23.0,десертные-наука,суп-наш
1702,22.0,синий-джей,юбка-наш
1703,22.0,темно-джей,розовый-джей
1704,22.0,интерьер-наука,патио-наука
1705,22.0,солнечный-джей,мокрый-джей
1706,22.0,камеры-наш,живопись-наш
1707,22.0,автомобильно-наука,полиция-наука
1708,22.0,дощатый-наш,вечер-наш
1709,22.0,парень-наш,улыбка-наш
1710,22.0,сидеть-в,время-наш
1711,22.0,розовый-джей,юбка-наш
1712,22.0,плющ-наш,стены-наш
1713,22.0,рок-наш,петя-век
1714,22.0,действие-наука,грузовик-наш
1715,22.0,хилла-наука,берег-наш
1716,22.0,счастливый-джей,утро-наш
1717,22.0,снос-наш,небоскреб-наука
1718,22.0,счастливый-джей,идея-наш
1719,22.0,колибри-наука,гад-наш
1720,22.0,завтрак-n,сидеть-в
1721,22.0,света-наука,сон-век
1722,22.0,милый-джей,чувствовать себя-в
1723,22.0,бусина-наш,золото-наш
1724,22.0,одежда-наш,стрижка-наш
1725,22.0,вечер-наш,солнце-наш
1726,22.0,листва-наш,фиолетово-наш
1727,22.0,собор-наш,интерьер-наука
1728,22.0,пост-ть,цитата-наш
1729,22.0,млекопитающее-наш,пеликан-наш
1730,22.0,эскалатор-наш,метро-джей
1731,22.0,группа-наш,наряд-наш
1732,22.0,церковь-наш,интерьер-наука
1733,22.0,маркета-наука,суши-наука
1734,22.0,серый-джей,рыжевато-джей
1735,22.0,арки-наш,кирпич-наш
1736,22.0,чувствовать себя-в,сон-век
1737,22.0,насекомое-наш,прутик-наш
1738,22.0,красочный-джей,игрушка-наш
1739,22.0,вишни-наш,вайна-наука
1740,22.0,десертные-наука,лапша-наш
1741,22.0,черно-джей,карандаш-наш
1742,22.0,группа-наш,трек-наш
1743,22.0,счастливый-джей,сон-век
1744,22.0,скейт-наш,автомобиль-наука
1745,22.0,десертные-наука,рисунок-наука
1746,22.0,кино-н,шопинга-наука
1747,22.0,оттенок-наш,прутик-наш
1748,22.0,мороз-наш,солнечный-джей
1749,22.0,мисти-джей,небо-наука
1750,22.0,мисти-джей,закат-наука
1751,22.0,черно-джей,полоса-наш
1752,22.0,церковь-наш,крыльцо-наш
1753,22.0,утро-наш,улыбка-наш
1754,22.0,осенне-наш,мороз-наш
1755,22.0,ванна-наш,патио-наука
1756,22.0,человек-наука,лестница-наш
1757,22.0,тыквенно-наш,долина-наука
1758,22.0,темно-джей,рмо-наш
1759,22.0,ребёнка-наука,жить-в
1760,22.0,орхидея-наш,патио-наука
1761,21.0,оттенок-наш,желтый-джей
1762,21.0,грязно-джей,капельно-в
1763,21.0,ключ-j ть,камень-наш
1764,21.0,человек-наука,лестница-наш
1765,21.0,ванная комната-наш,лестница-наш
1766,21.0,купол-наш,интерьер-наука
1767,21.0,завтрак-n,отель-наш
1768,21.0,велосипед-наука,патио-наука
1769,21.0,женщина-дж,старый-джей
1770,21.0,глиттер-век,улыбка-наш
1771,21.0,центр город-джей,берег-наш
1772,21.0,плоды-наш,подсолнух-наш
1773,21.0,кошек-дж,гад-наш
1774,21.0,работать-в,поезд-наш
1775,21.0,шопинга-наука,улица-наш
1776,21.0,кот-наш,сад-наш
1777,21.0,милый-джей,мама-наш
1778,21.0,сталь-наш,крыло-наш
1779,21.0,парень-наш,прогулка-век
1780,21.0,лошадь-наш,работа-наш
1781,21.0,бурундук-наш,волк-наш
1782,21.0,красно-джей,оттенок-наш
1783,21.0,школа-наш,трафик-наш
1784,21.0,танец-наш,отель-наш
1785,21.0,солнечный-джей,зима-наш
1786,21.0,керамические-джей,цвета-наука
1787,21.0,дом-n,плакат-наш
1788,21.0,красочный-джей,рамки-наш
1789,21.0,сладкий-джей,вайна-наука
1790,21.0,шавка-наш,питание-наш
1791,21.0,поле-наш,белочка-наш
1792,21.0,коричневый-джей,ястреб-наш
1793,21.0,сити-наш,небольшой-джей
1794,21.0,темно-джей,фиолетово-наш
1795,21.0,кирпич-наш,интерьер-наука
1796,21.0,пара-н,женщина-дж
1797,21.0,клифф-наш,песчано-наш
1798,21.0,ключ-j ть,мотор-наука
1799,21.0,площадь-джей,город-наш
1800,21.0,мисти-джей,солнечный-джей
1801,21.0,жан-наш,мыть-в
1802,21.0,ноги-наш,фортепиано-наука
1803,21.0,модель-наш,нолик-наш
1804,21.0,кристалл-наш,спираль-наш
1805,21.0,клифф-наш,берег-наш
1806,21.0,озеро-наш,кита-наш
1807,21.0,берег-наш,водопад-наш
1808,21.0,листва-наш,розовый-джей
1809,21.0,ястреб-наш,насекомое-наш
1810,21.0,завиток-век,ус-наш
1811,21.0,десертные-наука,перца-наш
1812,21.0,ужин-наш,номер-наш
1813,21.0,арт-н,привод-наш
1814,21.0,падени-век,время-наш
1815,21.0,повесить-в,сидеть-в
1816,21.0,кожа-наш,солнцезащитные-наш
1817,21.0,ланч-наш,утро-наш
1818,21.0,лекарственно-наш,музыкант-наш
1819,21.0,рыженький-наш,рыжевато-джей
1820,21.0,жить-в,расы-наш
1821,21.0,осень-век,стенд-век
1822,21.0,клифф-наш,забора-наука
1823,21.0,мисти-джей,снег-наш
1824,21.0,бензин-наш,город-наш
1825,21.0,украшение-наш,прутик-наш
1826,21.0,цветок-наш,оттенок-наш
1827,21.0,кожа-наш,юбка-наш
1828,21.0,чувствовать себя-в,идея-наш
1829,21.0,разруха-наш,город-наш
1830,21.0,спальня-наш,завтрак-n
1831,21.0,ланч-наш,отдохнуть-в
1832,20.0,фонтан-наш,хилла-наука
1833,20.0,пара-н,мужчина-наш
1834,20.0,ванная комната-наш,патио-наука
1835,20.0,сумрак-наш,колибри-наука
1836,20.0,гитара-наш,винил-наш
1837,20.0,ярко-джей,плоды-наш
1838,20.0,мертвые-джей,повесить-в
1839,20.0,сердце-наш,крыло-наш
1840,20.0,салат-наш,подсолнух-наш
1841,20.0,спальня-наш,патио-наука
1842,20.0,бейдж-наш,метро-н
1843,20.0,веселье-наш,время-наш
1844,20.0,темно-джей,красно-джей
1845,20.0,б-джей,интерьер-наука
1846,20.0,конусно-наш,ветрянка-наш
1847,20.0,гонки-наш,рубашка-наш
1848,20.0,мама-наш,улыбка-наш
1849,20.0,объект-наш,самокат-наука
1850,20.0,конусно-наш,хилла-наука
1851,20.0,завтрак-n,отдохнуть-в
1852,20.0,друг-наш,отдохнуть-в
1853,20.0,веселье-наш,парень-наш
1854,20.0,черно-джей,ярко-джей
1855,20.0,танцор-наш,дворец-наш
1856,20.0,замороженные-джей,салат-наш
1857,20.0,коричневый-джей,колибри-наука
1858,20.0,эскалатор-наш,железнодорожный-наш
1859,20.0,верблюд-наш,открытый-джей
1860,20.0,осенне-наш,бутон-наш
1861,20.0,мужчина-наш,старый-джей
1862,20.0,держать-век,гнезда-наш
1863,20.0,милый-джей,млекопитающее-наш
1864,20.0,бейсбол-наш,шоу-наука
1865,20.0,патио-наука,весна-наш
1866,20.0,млекопитающее-наш,гнезда-наш
1867,20.0,коровы-наш,беременность-наш
1868,20.0,веселье-наш,ночь-наш
1869,20.0,игры-наш,ракета-наш
1870,20.0,центр город-джей,разруха-наш
1871,20.0,макияж-наш,человек-наука
1872,20.0,интерьер-наука,крыльцо-наш
1873,20.0,кровать-наш,патио-наука
1874,20.0,отдохнуть-в,солнце-наш
1875,20.0,темно-джей,желтый-джей
1876,20.0,пола-наука,сидеть-в
1877,20.0,могила-наш,количество-наш
1878,20.0,мельница-наш,подсолнух-наш
1879,20.0,фарма-наука,ветра-наш
1880,20.0,холодно-джей,мыть-в
1881,20.0,капельно-в,горяч-джей
1882,20.0,идея-наш,человек-наука
1883,20.0,пара-н,старый-джей
1884,20.0,питание-наш,галл-наш
1885,20.0,ворота-наш,отель-наш
1886,20.0,глиттер-век,ночь-наш
1887,20.0,холодно-джей,солнце-наш
1888,20.0,курицу-наш,перца-наш
1889,20.0,салат-наш,сладкий-джей
1890,20.0,крыльцо-наш,камень-наш
1891,20.0,кофе-наука,номер-наш
1892,20.0,ягодка-наш,ярко-джей
1893,20.0,амфибия-наш,колибри-наука
1894,20.0,фламинго-наука,насекомое-наш
1895,20.0,клуб-наш,рубашка-наш
1896,20.0,крыльцо-наш,башня-наш
1897,20.0,скейт-наш,купальник-наш
1898,20.0,пустыня-наш,дорожно-наука
1899,20.0,поцелуй-наш,разрыв-наш
1900,20.0,перышко-наш,серый-джей
1901,19.0,клуб-наш,матч-наш
1902,19.0,сидеть-в,сон-век
1903,19.0,часовня-наш,крыльцо-наш
1904,19.0,рисунок-наш,спираль-наш
1905,19.0,бутон-наш,фиолетовый-джей
1906,19.0,птица-наш,оттенок-наш
1907,19.0,блондинка-джей,темно-джей
1908,19.0,бургера-наука,замороженные-джей
1909,19.0,цепь-наш,двигатель-наш
1910,19.0,ванная комната-наш,крыльцо-наш
1911,19.0,страны-наш,работа-наш
1912,19.0,оставить-в,стопа-век
1913,19.0,рабочий стола-наука,бело-джей
1914,19.0,объект-наш,фортепиано-наука
1915,19.0,может-наш,мельница-наш
1916,19.0,женщина-дж,расы-наш
1917,19.0,мороз-наш,солнце-наш
1918,19.0,суп-наш,сладкий-джей
1919,19.0,черно-джей,сиденья-наш
1920,19.0,льва-наш,пеликан-наш
1921,19.0,сграффито-наука,интерьер-наука
1922,19.0,апартаменты-наш,сон-век
1923,19.0,холодно-джей,лето-наш
1924,19.0,маркета-наука,оранжевый-джей
1925,19.0,парень-наш,поцелуй-наш
1926,19.0,грязно-джей,парень-наш
1927,19.0,рукоятка-наш,гусеница-наш
1928,19.0,листва-наш,мороз-наш
1929,19.0,надгробие-наш,шаблон-наш
1930,19.0,магазин n,лето-наш
1931,19.0,лепесток-наш,оттенок-наш
1932,19.0,галл-наш,млекопитающее-наш
1933,19.0,конусно-наш,палма-наука
1934,19.0,макияж-наш,город-наш
1935,19.0,галл-наш,насекомое-наш
1936,19.0,десертные-наука,мясо-наш
1937,19.0,утро-наш,сидеть-в
1938,19.0,кукла-наш,нью-дж
1939,19.0,бабочка-наш,глиттер-век
1940,19.0,интерьер-наука,небоскреб-наука
1941,19.0,маркета-наука,бело-джей
1942,19.0,милый-джей,веселье-наш
1943,19.0,ночь-наш,солнечный-джей
1944,19.0,кровать-наш,лестница-наш
1945,19.0,миниатюрный-джей,краска-век
1946,19.0,блум-наш,глиттер-век
1947,19.0,вечер-наш,друг-наш
1948,19.0,сити-наш,мельница-наш
1949,18.0,коста-наука,центр город-джей
1950,18.0,дью-наш,солнце-наш
1951,18.0,стрекоза-наш,подводно-джей
1952,18.0,звезда-наш,буря-наш
1953,18.0,патио-наука,мыть-в
1954,18.0,холодно-джей,уха-наш
1955,18.0,дом-n,ветрянка-наш
1956,18.0,летать-в,игрушка-наш
1957,18.0,завтрак-n,вечер-наш
1958,18.0,повесить-в,рыжевато-джей
1959,18.0,ужин-наш,отдохнуть-в
1960,18.0,самогод-наука,двери-наш
1961,18.0,крыльцо-наш,разруха-наш
1962,18.0,кс-наш,грязно-джей
1963,18.0,крест-наш,башня-наш
1964,18.0,сити-наш,старый-джей
1965,18.0,холодно-джей,солнце-наш
1966,18.0,дракон-наш,металл-наука
1967,18.0,света-наука,сарай-век
1968,18.0,отель-наш,библиотека-наш
1969,18.0,чувствовать себя-в,друг-наш
1970,18.0,парковка-наш,пейзажи-наш
1971,18.0,разруха-наш,башня-наш
1972,18.0,отказаться от-век,железная дорога-наш
1973,18.0,ярко-джей,фиолетово-наш
1974,18.0,пара-н,макияж-наш
1975,18.0,чувак-наш,улыбка-наш
1976,18.0,грязно-джей,кролик-наш
1977,18.0,улыбка-наш,прогулка-век
1978,18.0,осенне-наш,нарцисс-наш
1979,18.0,отель-наш,песчано-наш
1980,18.0,кристалл-наш,грязь-наш
1981,18.0,гад-наш,аист-наш
1982,18.0,коста-наука,раковина-век
1983,18.0,темно-джей,рыжевато-джей
1984,18.0,группа-наш,винил-наш
1985,18.0,попугай-наш,гад-наш
1986,18.0,сталь-наш,город-наш
1987,18.0,архитектурно-наука,стол-наш
1988,18.0,спальня-наш,крыльцо-наш
1989,18.0,аквариум-наука,чайка-наш
1990,18.0,бабочка-наш,трансформатор-наука
1991,18.0,чувствовать себя-в,сидеть-в
1992,18.0,ландшафтно-наш,стадион-наш
1993,18.0,ланч-наш,прогулка-век
1994,18.0,церковь-наш,куки-наш
1995,18.0,полоса-наш,фиолетово-наш
1996,18.0,оригами-наш,бело-джей
1997,18.0,сумка-наш,флаг-наш
1998,18.0,эскалатор-наш,станции-наш
1999,18.0,рассвет-наш,снег-наш
2000,18.0,зеленый-джей,фонарь-наш
2001,18.0,живопись-наш,работа-наш
2002,18.0,голубь-наш,раунд-наш
2003,18.0,стрижка-наш,улыбка-наш
2004,18.0,коста-наука,эскиз-наш
2005,18.0,красочный-джей,дак-наш
2006,18.0,человек-наука,стенд-век
2007,18.0,снос-наш,интерьер-наука
2008,18.0,пеликан-наш,нолик-наш
2009,18.0,гараж-наш,сад-наш
2010,18.0,коричневый-джей,насекомое-наш
2011,18.0,семейные-наш,старый-джей
2012,18.0,коричневый-джей,пеликан-наш
2013,18.0,фонтан-наш,парад-наука
2014,18.0,грибок-наш,насекомое-наш
2015,18.0,женщина-дж,жить-в
2016,18.0,мороз-наш,горяч-джей
2017,17.0,ручка-век,магазин n
2018,17.0,счастливый-джей,стенд-век
2019,17.0,коллекция-наш,работа-наш
2020,17.0,перца-наш,подсолнух-наш
2021,17.0,график-джей,крыша-наш
2022,17.0,играть-в,спираль-наш
2023,17.0,милый-джей,мода-наш
2024,17.0,мяч-наш,площадь-джей
2025,17.0,красно-джей,чай-наш
2026,17.0,порту-наш,сладкий-джей
2027,17.0,ланч-наш,солнечный-джей
2028,17.0,ночь-наш,стопа-век
2029,17.0,мышца-наш,природа-наш
2030,17.0,парень-наш,сидеть-в
2031,17.0,игры-наш,самокат-наука
2032,17.0,интерьер-наука,игрушка-наш
2033,17.0,ворота-наш,пеббл-наш
2034,17.0,синий-джей,ноский-наш
2035,17.0,спальня-наш,пул-наш
2036,17.0,погост-наш,дом-n
2037,17.0,ноги-наш,друг-наш
2038,17.0,милый-джей,идея-наш
2039,17.0,кровать-наш,рисунок-наш
