,type,word1,word2,word3,target
8717,family,prince,princess,stepbrother,stepsister
8718,family,prince,princess,stepfather,stepmother
8719,family,prince,princess,stepson,stepdaughter
8720,family,prince,princess,uncle,aunt
8721,family,prince,princess,boy,girl
8722,family,prince,princess,brother,sister
8723,family,prince,princess,brothers,sisters
8724,family,prince,princess,dad,mom
8725,family,prince,princess,father,mother
8726,family,prince,princess,grandfather,grandmother
8727,family,prince,princess,grandpa,grandma
8728,family,prince,princess,grandson,granddaughter
8729,family,prince,princess,groom,bride
8730,family,prince,princess,he,she
8731,family,prince,princess,his,her
8732,family,prince,princess,husband,wife
8733,family,prince,princess,king,queen
8734,family,prince,princess,man,woman
8735,family,prince,princess,nephew,niece
8736,family,prince,princess,policeman,policewoman
8737,family,son,daughter,sons,daughters
8738,family,son,daughter,stepbrother,stepsister
8739,family,son,daughter,stepfather,stepmother
8740,family,son,daughter,stepson,stepdaughter
8741,family,son,daughter,uncle,aunt
8742,family,son,daughter,boy,girl
8743,family,son,daughter,brother,sister
8744,family,son,daughter,brothers,sisters
8745,family,son,daughter,dad,mom
8746,family,son,daughter,father,mother
8747,family,son,daughter,grandfather,grandmother
8748,family,son,daughter,grandpa,grandma
8749,family,son,daughter,grandson,granddaughter
8750,family,son,daughter,groom,bride
8751,family,son,daughter,he,she
8752,family,son,daughter,his,her
8753,family,son,daughter,husband,wife
8754,family,son,daughter,king,queen
8755,family,son,daughter,man,woman
8756,family,son,daughter,nephew,niece
8757,family,son,daughter,policeman,policewoman
8758,family,son,daughter,prince,princess
8759,family,sons,daughters,stepbrother,stepsister
8760,family,sons,daughters,stepfather,stepmother
8761,family,sons,daughters,stepson,stepdaughter
8762,family,sons,daughters,uncle,aunt
8763,family,sons,daughters,boy,girl
8764,family,sons,daughters,brother,sister
8765,family,sons,daughters,brothers,sisters
8766,family,sons,daughters,dad,mom
8767,family,sons,daughters,father,mother
8768,family,sons,daughters,grandfather,grandmother
8769,family,sons,daughters,grandpa,grandma
8770,family,sons,daughters,grandson,granddaughter
8771,family,sons,daughters,groom,bride
8772,family,sons,daughters,he,she
8773,family,sons,daughters,his,her
8774,family,sons,daughters,husband,wife
8775,family,sons,daughters,king,queen
8776,family,sons,daughters,man,woman
8777,family,sons,daughters,nephew,niece
8778,family,sons,daughters,policeman,policewoman
8779,family,sons,daughters,prince,princess
8780,family,sons,daughters,son,daughter
8781,family,stepbrother,stepsister,stepfather,stepmother
8782,family,stepbrother,stepsister,stepson,stepdaughter
8783,family,stepbrother,stepsister,uncle,aunt
8784,family,stepbrother,stepsister,boy,girl
8785,family,stepbrother,stepsister,brother,sister
8786,family,stepbrother,stepsister,brothers,sisters
8787,family,stepbrother,stepsister,dad,mom
8788,family,stepbrother,stepsister,father,mother
8789,family,stepbrother,stepsister,grandfather,grandmother
8790,family,stepbrother,stepsister,grandpa,grandma
8791,family,stepbrother,stepsister,grandson,granddaughter
8792,family,stepbrother,stepsister,groom,bride
8793,family,stepbrother,stepsister,he,she
8794,family,stepbrother,stepsister,his,her
8795,family,stepbrother,stepsister,husband,wife
8796,family,stepbrother,stepsister,king,queen
8797,family,stepbrother,stepsister,man,woman
8798,family,stepbrother,stepsister,nephew,niece
8799,family,stepbrother,stepsister,policeman,policewoman
8800,family,stepbrother,stepsister,prince,princess
8801,family,stepbrother,stepsister,son,daughter
8802,family,stepbrother,stepsister,sons,daughters
8803,family,stepfather,stepmother,stepson,stepdaughter
8804,family,stepfather,stepmother,uncle,aunt
8805,family,stepfather,stepmother,boy,girl
8806,family,stepfather,stepmother,brother,sister
8807,family,stepfather,stepmother,brothers,sisters
8808,family,stepfather,stepmother,dad,mom
8809,family,stepfather,stepmother,father,mother
8810,family,stepfather,stepmother,grandfather,grandmother
8811,family,stepfather,stepmother,grandpa,grandma
8812,family,stepfather,stepmother,grandson,granddaughter
8813,family,stepfather,stepmother,groom,bride
8814,family,stepfather,stepmother,he,she
8815,family,stepfather,stepmother,his,her
8816,family,stepfather,stepmother,husband,wife
8817,family,stepfather,stepmother,king,queen
8818,family,stepfather,stepmother,man,woman
8819,family,stepfather,stepmother,nephew,niece
8820,family,stepfather,stepmother,policeman,policewoman
8821,family,stepfather,stepmother,prince,princess
8822,family,stepfather,stepmother,son,daughter
8823,family,stepfather,stepmother,sons,daughters
8824,family,stepfather,stepmother,stepbrother,stepsister
8825,family,stepson,stepdaughter,uncle,aunt
8826,family,stepson,stepdaughter,boy,girl
8827,family,stepson,stepdaughter,brother,sister
8828,family,stepson,stepdaughter,brothers,sisters
8829,family,stepson,stepdaughter,dad,mom
8830,family,stepson,stepdaughter,father,mother
8831,family,stepson,stepdaughter,grandfather,grandmother
8832,family,stepson,stepdaughter,grandpa,grandma
8833,family,stepson,stepdaughter,grandson,granddaughter
8834,family,stepson,stepdaughter,groom,bride
8835,family,stepson,stepdaughter,he,she
8836,family,stepson,stepdaughter,his,her
8837,family,stepson,stepdaughter,husband,wife
8838,family,stepson,stepdaughter,king,queen
8839,family,stepson,stepdaughter,man,woman
8840,family,stepson,stepdaughter,nephew,niece
8841,family,stepson,stepdaughter,policeman,policewoman
8842,family,stepson,stepdaughter,prince,princess
8843,family,stepson,stepdaughter,son,daughter
8844,family,stepson,stepdaughter,sons,daughters
8845,family,stepson,stepdaughter,stepbrother,stepsister
8846,family,stepson,stepdaughter,stepfather,stepmother
8847,family,uncle,aunt,boy,girl
8848,family,uncle,aunt,brother,sister
8849,family,uncle,aunt,brothers,sisters
8850,family,uncle,aunt,dad,mom
8851,family,uncle,aunt,father,mother
8852,family,uncle,aunt,grandfather,grandmother
8853,family,uncle,aunt,grandpa,grandma
8854,family,uncle,aunt,grandson,granddaughter
8855,family,uncle,aunt,groom,bride
8856,family,uncle,aunt,he,she
8857,family,uncle,aunt,his,her
8858,family,uncle,aunt,husband,wife
8859,family,uncle,aunt,king,queen
8860,family,uncle,aunt,man,woman
8861,family,uncle,aunt,nephew,niece
8862,family,uncle,aunt,policeman,policewoman
8863,family,uncle,aunt,prince,princess
8864,family,uncle,aunt,son,daughter
8865,family,uncle,aunt,sons,daughters
8866,family,uncle,aunt,stepbrother,stepsister
8867,family,uncle,aunt,stepfather,stepmother
8868,family,uncle,aunt,stepson,stepdaughter
8869,gram1-adjective-to-adverb,amazing,amazingly,apparent,apparently
8870,gram1-adjective-to-adverb,amazing,amazingly,calm,calmly
8871,gram1-adjective-to-adverb,amazing,amazingly,cheerful,cheerfully
8872,gram1-adjective-to-adverb,amazing,amazingly,complete,completely
8873,gram1-adjective-to-adverb,amazing,amazingly,efficient,efficiently
8874,gram1-adjective-to-adverb,amazing,amazingly,fortunate,fortunately
8875,gram1-adjective-to-adverb,amazing,amazingly,free,freely
8876,gram1-adjective-to-adverb,amazing,amazingly,furious,furiously
8877,gram1-adjective-to-adverb,amazing,amazingly,happy,happily
8878,gram1-adjective-to-adverb,amazing,amazingly,immediate,immediately
8879,gram1-adjective-to-adverb,amazing,amazingly,infrequent,infrequently
8880,gram1-adjective-to-adverb,amazing,amazingly,lucky,luckily
8881,gram1-adjective-to-adverb,amazing,amazingly,most,mostly
8882,gram1-adjective-to-adverb,amazing,amazingly,obvious,obviously
8883,gram1-adjective-to-adverb,amazing,amazingly,occasional,occasionally
8884,gram1-adjective-to-adverb,amazing,amazingly,possible,possibly
8885,gram1-adjective-to-adverb,amazing,amazingly,precise,precisely
8886,gram1-adjective-to-adverb,amazing,amazingly,professional,professionally
8887,gram1-adjective-to-adverb,amazing,amazingly,quick,quickly
8888,gram1-adjective-to-adverb,amazing,amazingly,quiet,quietly
8889,gram1-adjective-to-adverb,amazing,amazingly,rapid,rapidly
8890,gram1-adjective-to-adverb,amazing,amazingly,rare,rarely
8891,gram1-adjective-to-adverb,amazing,amazingly,reluctant,reluctantly
8892,gram1-adjective-to-adverb,amazing,amazingly,safe,safely
8893,gram1-adjective-to-adverb,amazing,amazingly,serious,seriously
8894,gram1-adjective-to-adverb,amazing,amazingly,slow,slowly
8895,gram1-adjective-to-adverb,amazing,amazingly,sudden,suddenly
8896,gram1-adjective-to-adverb,amazing,amazingly,swift,swiftly
8897,gram1-adjective-to-adverb,amazing,amazingly,typical,typically
8898,gram1-adjective-to-adverb,amazing,amazingly,unfortunate,unfortunately
8899,gram1-adjective-to-adverb,amazing,amazingly,usual,usually
8900,gram1-adjective-to-adverb,apparent,apparently,calm,calmly
8901,gram1-adjective-to-adverb,apparent,apparently,cheerful,cheerfully
8902,gram1-adjective-to-adverb,apparent,apparently,complete,completely
8903,gram1-adjective-to-adverb,apparent,apparently,efficient,efficiently
8904,gram1-adjective-to-adverb,apparent,apparently,fortunate,fortunately
8905,gram1-adjective-to-adverb,apparent,apparently,free,freely
8906,gram1-adjective-to-adverb,apparent,apparently,furious,furiously
8907,gram1-adjective-to-adverb,apparent,apparently,happy,happily
8908,gram1-adjective-to-adverb,apparent,apparently,immediate,immediately
8909,gram1-adjective-to-adverb,apparent,apparently,infrequent,infrequently
8910,gram1-adjective-to-adverb,apparent,apparently,lucky,luckily
8911,gram1-adjective-to-adverb,apparent,apparently,most,mostly
8912,gram1-adjective-to-adverb,apparent,apparently,obvious,obviously
8913,gram1-adjective-to-adverb,apparent,apparently,occasional,occasionally
8914,gram1-adjective-to-adverb,apparent,apparently,possible,possibly
8915,gram1-adjective-to-adverb,apparent,apparently,precise,precisely
8916,gram1-adjective-to-adverb,apparent,apparently,professional,professionally
8917,gram1-adjective-to-adverb,apparent,apparently,quick,quickly
8918,gram1-adjective-to-adverb,apparent,apparently,quiet,quietly
8919,gram1-adjective-to-adverb,apparent,apparently,rapid,rapidly
8920,gram1-adjective-to-adverb,apparent,apparently,rare,rarely
8921,gram1-adjective-to-adverb,apparent,apparently,reluctant,reluctantly
8922,gram1-adjective-to-adverb,apparent,apparently,safe,safely
8923,gram1-adjective-to-adverb,apparent,apparently,serious,seriously
8924,gram1-adjective-to-adverb,apparent,apparently,slow,slowly
8925,gram1-adjective-to-adverb,apparent,apparently,sudden,suddenly
8926,gram1-adjective-to-adverb,apparent,apparently,swift,swiftly
8927,gram1-adjective-to-adverb,apparent,apparently,typical,typically
8928,gram1-adjective-to-adverb,apparent,apparently,unfortunate,unfortunately
8929,gram1-adjective-to-adverb,apparent,apparently,usual,usually
8930,gram1-adjective-to-adverb,apparent,apparently,amazing,amazingly
8931,gram1-adjective-to-adverb,calm,calmly,cheerful,cheerfully
8932,gram1-adjective-to-adverb,calm,calmly,complete,completely
8933,gram1-adjective-to-adverb,calm,calmly,efficient,efficiently
8934,gram1-adjective-to-adverb,calm,calmly,fortunate,fortunately
8935,gram1-adjective-to-adverb,calm,calmly,free,freely
8936,gram1-adjective-to-adverb,calm,calmly,furious,furiously
8937,gram1-adjective-to-adverb,calm,calmly,happy,happily
8938,gram1-adjective-to-adverb,calm,calmly,immediate,immediately
8939,gram1-adjective-to-adverb,calm,calmly,infrequent,infrequently
8940,gram1-adjective-to-adverb,calm,calmly,lucky,luckily
8941,gram1-adjective-to-adverb,calm,calmly,most,mostly
8942,gram1-adjective-to-adverb,calm,calmly,obvious,obviously
8943,gram1-adjective-to-adverb,calm,calmly,occasional,occasionally
8944,gram1-adjective-to-adverb,calm,calmly,possible,possibly
8945,gram1-adjective-to-adverb,calm,calmly,precise,precisely
8946,gram1-adjective-to-adverb,calm,calmly,professional,professionally
8947,gram1-adjective-to-adverb,calm,calmly,quick,quickly
8948,gram1-adjective-to-adverb,calm,calmly,quiet,quietly
8949,gram1-adjective-to-adverb,calm,calmly,rapid,rapidly
8950,gram1-adjective-to-adverb,calm,calmly,rare,rarely
8951,gram1-adjective-to-adverb,calm,calmly,reluctant,reluctantly
8952,gram1-adjective-to-adverb,calm,calmly,safe,safely
8953,gram1-adjective-to-adverb,calm,calmly,serious,seriously
8954,gram1-adjective-to-adverb,calm,calmly,slow,slowly
8955,gram1-adjective-to-adverb,calm,calmly,sudden,suddenly
8956,gram1-adjective-to-adverb,calm,calmly,swift,swiftly
8957,gram1-adjective-to-adverb,calm,calmly,typical,typically
8958,gram1-adjective-to-adverb,calm,calmly,unfortunate,unfortunately
8959,gram1-adjective-to-adverb,calm,calmly,usual,usually
8960,gram1-adjective-to-adverb,calm,calmly,amazing,amazingly
8961,gram1-adjective-to-adverb,calm,calmly,apparent,apparently
8962,gram1-adjective-to-adverb,cheerful,cheerfully,complete,completely
8963,gram1-adjective-to-adverb,cheerful,cheerfully,efficient,efficiently
8964,gram1-adjective-to-adverb,cheerful,cheerfully,fortunate,fortunately
8965,gram1-adjective-to-adverb,cheerful,cheerfully,free,freely
8966,gram1-adjective-to-adverb,cheerful,cheerfully,furious,furiously
8967,gram1-adjective-to-adverb,cheerful,cheerfully,happy,happily
8968,gram1-adjective-to-adverb,cheerful,cheerfully,immediate,immediately
8969,gram1-adjective-to-adverb,cheerful,cheerfully,infrequent,infrequently
8970,gram1-adjective-to-adverb,cheerful,cheerfully,lucky,luckily
8971,gram1-adjective-to-adverb,cheerful,cheerfully,most,mostly
8972,gram1-adjective-to-adverb,cheerful,cheerfully,obvious,obviously
8973,gram1-adjective-to-adverb,cheerful,cheerfully,occasional,occasionally
8974,gram1-adjective-to-adverb,cheerful,cheerfully,possible,possibly
8975,gram1-adjective-to-adverb,cheerful,cheerfully,precise,precisely
8976,gram1-adjective-to-adverb,cheerful,cheerfully,professional,professionally
8977,gram1-adjective-to-adverb,cheerful,cheerfully,quick,quickly
8978,gram1-adjective-to-adverb,cheerful,cheerfully,quiet,quietly
8979,gram1-adjective-to-adverb,cheerful,cheerfully,rapid,rapidly
8980,gram1-adjective-to-adverb,cheerful,cheerfully,rare,rarely
8981,gram1-adjective-to-adverb,cheerful,cheerfully,reluctant,reluctantly
8982,gram1-adjective-to-adverb,cheerful,cheerfully,safe,safely
8983,gram1-adjective-to-adverb,cheerful,cheerfully,serious,seriously
8984,gram1-adjective-to-adverb,cheerful,cheerfully,slow,slowly
8985,gram1-adjective-to-adverb,cheerful,cheerfully,sudden,suddenly
8986,gram1-adjective-to-adverb,cheerful,cheerfully,swift,swiftly
8987,gram1-adjective-to-adverb,cheerful,cheerfully,typical,typically
8988,gram1-adjective-to-adverb,cheerful,cheerfully,unfortunate,unfortunately
8989,gram1-adjective-to-adverb,cheerful,cheerfully,usual,usually
8990,gram1-adjective-to-adverb,cheerful,cheerfully,amazing,amazingly
8991,gram1-adjective-to-adverb,cheerful,cheerfully,apparent,apparently
8992,gram1-adjective-to-adverb,cheerful,cheerfully,calm,calmly
8993,gram1-adjective-to-adverb,complete,completely,efficient,efficiently
8994,gram1-adjective-to-adverb,complete,completely,fortunate,fortunately
8995,gram1-adjective-to-adverb,complete,completely,free,freely
8996,gram1-adjective-to-adverb,complete,completely,furious,furiously
8997,gram1-adjective-to-adverb,complete,completely,happy,happily
8998,gram1-adjective-to-adverb,complete,completely,immediate,immediately
8999,gram1-adjective-to-adverb,complete,completely,infrequent,infrequently
9000,gram1-adjective-to-adverb,complete,completely,lucky,luckily
9001,gram1-adjective-to-adverb,complete,completely,most,mostly
9002,gram1-adjective-to-adverb,complete,completely,obvious,obviously
9003,gram1-adjective-to-adverb,complete,completely,occasional,occasionally
9004,gram1-adjective-to-adverb,complete,completely,possible,possibly
9005,gram1-adjective-to-adverb,complete,completely,precise,precisely
9006,gram1-adjective-to-adverb,complete,completely,professional,professionally
9007,gram1-adjective-to-adverb,complete,completely,quick,quickly
9008,gram1-adjective-to-adverb,complete,completely,quiet,quietly
9009,gram1-adjective-to-adverb,complete,completely,rapid,rapidly
9010,gram1-adjective-to-adverb,complete,completely,rare,rarely
9011,gram1-adjective-to-adverb,complete,completely,reluctant,reluctantly
9012,gram1-adjective-to-adverb,complete,completely,safe,safely
9013,gram1-adjective-to-adverb,complete,completely,serious,seriously
9014,gram1-adjective-to-adverb,complete,completely,slow,slowly
9015,gram1-adjective-to-adverb,complete,completely,sudden,suddenly
9016,gram1-adjective-to-adverb,complete,completely,swift,swiftly
9017,gram1-adjective-to-adverb,complete,completely,typical,typically
9018,gram1-adjective-to-adverb,complete,completely,unfortunate,unfortunately
9019,gram1-adjective-to-adverb,complete,completely,usual,usually
9020,gram1-adjective-to-adverb,complete,completely,amazing,amazingly
9021,gram1-adjective-to-adverb,complete,completely,apparent,apparently
9022,gram1-adjective-to-adverb,complete,completely,calm,calmly
9023,gram1-adjective-to-adverb,complete,completely,cheerful,cheerfully
9024,gram1-adjective-to-adverb,efficient,efficiently,fortunate,fortunately
9025,gram1-adjective-to-adverb,efficient,efficiently,free,freely
9026,gram1-adjective-to-adverb,efficient,efficiently,furious,furiously
9027,gram1-adjective-to-adverb,efficient,efficiently,happy,happily
9028,gram1-adjective-to-adverb,efficient,efficiently,immediate,immediately
9029,gram1-adjective-to-adverb,efficient,efficiently,infrequent,infrequently
9030,gram1-adjective-to-adverb,efficient,efficiently,lucky,luckily
9031,gram1-adjective-to-adverb,efficient,efficiently,most,mostly
9032,gram1-adjective-to-adverb,efficient,efficiently,obvious,obviously
9033,gram1-adjective-to-adverb,efficient,efficiently,occasional,occasionally
9034,gram1-adjective-to-adverb,efficient,efficiently,possible,possibly
9035,gram1-adjective-to-adverb,efficient,efficiently,precise,precisely
9036,gram1-adjective-to-adverb,efficient,efficiently,professional,professionally
9037,gram1-adjective-to-adverb,efficient,efficiently,quick,quickly
9038,gram1-adjective-to-adverb,efficient,efficiently,quiet,quietly
9039,gram1-adjective-to-adverb,efficient,efficiently,rapid,rapidly
9040,gram1-adjective-to-adverb,efficient,efficiently,rare,rarely
9041,gram1-adjective-to-adverb,efficient,efficiently,reluctant,reluctantly
9042,gram1-adjective-to-adverb,efficient,efficiently,safe,safely
9043,gram1-adjective-to-adverb,efficient,efficiently,serious,seriously
9044,gram1-adjective-to-adverb,efficient,efficiently,slow,slowly
9045,gram1-adjective-to-adverb,efficient,efficiently,sudden,suddenly
9046,gram1-adjective-to-adverb,efficient,efficiently,swift,swiftly
9047,gram1-adjective-to-adverb,efficient,efficiently,typical,typically
9048,gram1-adjective-to-adverb,efficient,efficiently,unfortunate,unfortunately
9049,gram1-adjective-to-adverb,efficient,efficiently,usual,usually
9050,gram1-adjective-to-adverb,efficient,efficiently,amazing,amazingly
9051,gram1-adjective-to-adverb,efficient,efficiently,apparent,apparently
9052,gram1-adjective-to-adverb,efficient,efficiently,calm,calmly
9053,gram1-adjective-to-adverb,efficient,efficiently,cheerful,cheerfully
9054,gram1-adjective-to-adverb,efficient,efficiently,complete,completely
9055,gram1-adjective-to-adverb,fortunate,fortunately,free,freely
9056,gram1-adjective-to-adverb,fortunate,fortunately,furious,furiously
9057,gram1-adjective-to-adverb,fortunate,fortunately,happy,happily
9058,gram1-adjective-to-adverb,fortunate,fortunately,immediate,immediately
9059,gram1-adjective-to-adverb,fortunate,fortunately,infrequent,infrequently
9060,gram1-adjective-to-adverb,fortunate,fortunately,lucky,luckily
9061,gram1-adjective-to-adverb,fortunate,fortunately,most,mostly
9062,gram1-adjective-to-adverb,fortunate,fortunately,obvious,obviously
9063,gram1-adjective-to-adverb,fortunate,fortunately,occasional,occasionally
9064,gram1-adjective-to-adverb,fortunate,fortunately,possible,possibly
9065,gram1-adjective-to-adverb,fortunate,fortunately,precise,precisely
9066,gram1-adjective-to-adverb,fortunate,fortunately,professional,professionally
9067,gram1-adjective-to-adverb,fortunate,fortunately,quick,quickly
9068,gram1-adjective-to-adverb,fortunate,fortunately,quiet,quietly
9069,gram1-adjective-to-adverb,fortunate,fortunately,rapid,rapidly
9070,gram1-adjective-to-adverb,fortunate,fortunately,rare,rarely
9071,gram1-adjective-to-adverb,fortunate,fortunately,reluctant,reluctantly
9072,gram1-adjective-to-adverb,fortunate,fortunately,safe,safely
9073,gram1-adjective-to-adverb,fortunate,fortunately,serious,seriously
9074,gram1-adjective-to-adverb,fortunate,fortunately,slow,slowly
9075,gram1-adjective-to-adverb,fortunate,fortunately,sudden,suddenly
9076,gram1-adjective-to-adverb,fortunate,fortunately,swift,swiftly
9077,gram1-adjective-to-adverb,fortunate,fortunately,typical,typically
9078,gram1-adjective-to-adverb,fortunate,fortunately,unfortunate,unfortunately
9079,gram1-adjective-to-adverb,fortunate,fortunately,usual,usually
9080,gram1-adjective-to-adverb,fortunate,fortunately,amazing,amazingly
9081,gram1-adjective-to-adverb,fortunate,fortunately,apparent,apparently
9082,gram1-adjective-to-adverb,fortunate,fortunately,calm,calmly
9083,gram1-adjective-to-adverb,fortunate,fortunately,cheerful,cheerfully
9084,gram1-adjective-to-adverb,fortunate,fortunately,complete,completely
9085,gram1-adjective-to-adverb,fortunate,fortunately,efficient,efficiently
9086,gram1-adjective-to-adverb,free,freely,furious,furiously
9087,gram1-adjective-to-adverb,free,freely,happy,happily
9088,gram1-adjective-to-adverb,free,freely,immediate,immediately
9089,gram1-adjective-to-adverb,free,freely,infrequent,infrequently
9090,gram1-adjective-to-adverb,free,freely,lucky,luckily
9091,gram1-adjective-to-adverb,free,freely,most,mostly
9092,gram1-adjective-to-adverb,free,freely,obvious,obviously
9093,gram1-adjective-to-adverb,free,freely,occasional,occasionally
9094,gram1-adjective-to-adverb,free,freely,possible,possibly
9095,gram1-adjective-to-adverb,free,freely,precise,precisely
9096,gram1-adjective-to-adverb,free,freely,professional,professionally
9097,gram1-adjective-to-adverb,free,freely,quick,quickly
9098,gram1-adjective-to-adverb,free,freely,quiet,quietly
9099,gram1-adjective-to-adverb,free,freely,rapid,rapidly
9100,gram1-adjective-to-adverb,free,freely,rare,rarely
9101,gram1-adjective-to-adverb,free,freely,reluctant,reluctantly
9102,gram1-adjective-to-adverb,free,freely,safe,safely
9103,gram1-adjective-to-adverb,free,freely,serious,seriously
9104,gram1-adjective-to-adverb,free,freely,slow,slowly
9105,gram1-adjective-to-adverb,free,freely,sudden,suddenly
9106,gram1-adjective-to-adverb,free,freely,swift,swiftly
9107,gram1-adjective-to-adverb,free,freely,typical,typically
9108,gram1-adjective-to-adverb,free,freely,unfortunate,unfortunately
9109,gram1-adjective-to-adverb,free,freely,usual,usually
9110,gram1-adjective-to-adverb,free,freely,amazing,amazingly
9111,gram1-adjective-to-adverb,free,freely,apparent,apparently
9112,gram1-adjective-to-adverb,free,freely,calm,calmly
9113,gram1-adjective-to-adverb,free,freely,cheerful,cheerfully
9114,gram1-adjective-to-adverb,free,freely,complete,completely
9115,gram1-adjective-to-adverb,free,freely,efficient,efficiently
9116,gram1-adjective-to-adverb,free,freely,fortunate,fortunately
9117,gram1-adjective-to-adverb,furious,furiously,happy,happily
9118,gram1-adjective-to-adverb,furious,furiously,immediate,immediately
9119,gram1-adjective-to-adverb,furious,furiously,infrequent,infrequently
9120,gram1-adjective-to-adverb,furious,furiously,lucky,luckily
9121,gram1-adjective-to-adverb,furious,furiously,most,mostly
9122,gram1-adjective-to-adverb,furious,furiously,obvious,obviously
9123,gram1-adjective-to-adverb,furious,furiously,occasional,occasionally
9124,gram1-adjective-to-adverb,furious,furiously,possible,possibly
9125,gram1-adjective-to-adverb,furious,furiously,precise,precisely
9126,gram1-adjective-to-adverb,furious,furiously,professional,professionally
9127,gram1-adjective-to-adverb,furious,furiously,quick,quickly
9128,gram1-adjective-to-adverb,furious,furiously,quiet,quietly
9129,gram1-adjective-to-adverb,furious,furiously,rapid,rapidly
9130,gram1-adjective-to-adverb,furious,furiously,rare,rarely
9131,gram1-adjective-to-adverb,furious,furiously,reluctant,reluctantly
9132,gram1-adjective-to-adverb,furious,furiously,safe,safely
9133,gram1-adjective-to-adverb,furious,furiously,serious,seriously
9134,gram1-adjective-to-adverb,furious,furiously,slow,slowly
9135,gram1-adjective-to-adverb,furious,furiously,sudden,suddenly
9136,gram1-adjective-to-adverb,furious,furiously,swift,swiftly
9137,gram1-adjective-to-adverb,furious,furiously,typical,typically
9138,gram1-adjective-to-adverb,furious,furiously,unfortunate,unfortunately
9139,gram1-adjective-to-adverb,furious,furiously,usual,usually
9140,gram1-adjective-to-adverb,furious,furiously,amazing,amazingly
9141,gram1-adjective-to-adverb,furious,furiously,apparent,apparently
9142,gram1-adjective-to-adverb,furious,furiously,calm,calmly
9143,gram1-adjective-to-adverb,furious,furiously,cheerful,cheerfully
9144,gram1-adjective-to-adverb,furious,furiously,complete,completely
9145,gram1-adjective-to-adverb,furious,furiously,efficient,efficiently
9146,gram1-adjective-to-adverb,furious,furiously,fortunate,fortunately
9147,gram1-adjective-to-adverb,furious,furiously,free,freely
9148,gram1-adjective-to-adverb,happy,happily,immediate,immediately
9149,gram1-adjective-to-adverb,happy,happily,infrequent,infrequently
9150,gram1-adjective-to-adverb,happy,happily,lucky,luckily
9151,gram1-adjective-to-adverb,happy,happily,most,mostly
9152,gram1-adjective-to-adverb,happy,happily,obvious,obviously
9153,gram1-adjective-to-adverb,happy,happily,occasional,occasionally
9154,gram1-adjective-to-adverb,happy,happily,possible,possibly
9155,gram1-adjective-to-adverb,happy,happily,precise,precisely
9156,gram1-adjective-to-adverb,happy,happily,professional,professionally
9157,gram1-adjective-to-adverb,happy,happily,quick,quickly
9158,gram1-adjective-to-adverb,happy,happily,quiet,quietly
9159,gram1-adjective-to-adverb,happy,happily,rapid,rapidly
9160,gram1-adjective-to-adverb,happy,happily,rare,rarely
9161,gram1-adjective-to-adverb,happy,happily,reluctant,reluctantly
9162,gram1-adjective-to-adverb,happy,happily,safe,safely
9163,gram1-adjective-to-adverb,happy,happily,serious,seriously
9164,gram1-adjective-to-adverb,happy,happily,slow,slowly
9165,gram1-adjective-to-adverb,happy,happily,sudden,suddenly
9166,gram1-adjective-to-adverb,happy,happily,swift,swiftly
9167,gram1-adjective-to-adverb,happy,happily,typical,typically
9168,gram1-adjective-to-adverb,happy,happily,unfortunate,unfortunately
9169,gram1-adjective-to-adverb,happy,happily,usual,usually
9170,gram1-adjective-to-adverb,happy,happily,amazing,amazingly
9171,gram1-adjective-to-adverb,happy,happily,apparent,apparently
9172,gram1-adjective-to-adverb,happy,happily,calm,calmly
9173,gram1-adjective-to-adverb,happy,happily,cheerful,cheerfully
9174,gram1-adjective-to-adverb,happy,happily,complete,completely
9175,gram1-adjective-to-adverb,happy,happily,efficient,efficiently
9176,gram1-adjective-to-adverb,happy,happily,fortunate,fortunately
9177,gram1-adjective-to-adverb,happy,happily,free,freely
9178,gram1-adjective-to-adverb,happy,happily,furious,furiously
9179,gram1-adjective-to-adverb,immediate,immediately,infrequent,infrequently
9180,gram1-adjective-to-adverb,immediate,immediately,lucky,luckily
9181,gram1-adjective-to-adverb,immediate,immediately,most,mostly
9182,gram1-adjective-to-adverb,immediate,immediately,obvious,obviously
9183,gram1-adjective-to-adverb,immediate,immediately,occasional,occasionally
9184,gram1-adjective-to-adverb,immediate,immediately,possible,possibly
9185,gram1-adjective-to-adverb,immediate,immediately,precise,precisely
9186,gram1-adjective-to-adverb,immediate,immediately,professional,professionally
9187,gram1-adjective-to-adverb,immediate,immediately,quick,quickly
9188,gram1-adjective-to-adverb,immediate,immediately,quiet,quietly
9189,gram1-adjective-to-adverb,immediate,immediately,rapid,rapidly
9190,gram1-adjective-to-adverb,immediate,immediately,rare,rarely
9191,gram1-adjective-to-adverb,immediate,immediately,reluctant,reluctantly
9192,gram1-adjective-to-adverb,immediate,immediately,safe,safely
9193,gram1-adjective-to-adverb,immediate,immediately,serious,seriously
9194,gram1-adjective-to-adverb,immediate,immediately,slow,slowly
9195,gram1-adjective-to-adverb,immediate,immediately,sudden,suddenly
9196,gram1-adjective-to-adverb,immediate,immediately,swift,swiftly
9197,gram1-adjective-to-adverb,immediate,immediately,typical,typically
9198,gram1-adjective-to-adverb,immediate,immediately,unfortunate,unfortunately
9199,gram1-adjective-to-adverb,immediate,immediately,usual,usually
9200,gram1-adjective-to-adverb,immediate,immediately,amazing,amazingly
